time,X_value,Y_value,Z_value
Started:,Dec 05 2019,19:00:06:119, 
4.5547,-0.57458,-3.66297,8.81746
4.5834,-0.68352,-3.72282,8.70973
4.6000,-0.58775,-3.58277,8.83542
4.6132,-0.37707,-3.45828,8.91443
4.6535,-0.22385,-3.46546,8.92161
4.6806,-0.19153,-3.49299,8.98745
4.6806,-0.19871,-3.49538,9.13349
4.6999,-0.01556,-3.44391,9.11912
4.7219,-0.20709,-3.44870,9.12750
4.7320,-0.36989,-3.44391,8.90126
4.7515,-0.62606,-3.48581,8.76240
4.7914,-0.71943,-3.49179,8.79472
4.7915,-0.48002,-3.39004,8.83901
4.8180,-0.29447,-3.30864,8.93478
4.8539,-0.21667,-3.36730,9.00660
4.8540,-0.39144,-3.62107,9.07004
4.8844,-0.47762,-3.74676,9.04730
4.8996,-0.35792,-3.55763,8.97188
4.9098,-0.25497,-3.45468,8.88570
4.9502,-0.25617,-3.39962,8.82345
4.9512,-0.27053,-3.42476,8.74445
4.9710,-0.35911,-3.48581,8.81507
5.0008,-0.19632,-3.60671,9.09279
5.0178,-0.02634,-3.66656,9.19214
5.0285,-0.17238,-3.60072,9.08680
5.0872,-0.41418,-3.56122,9.07124
5.0885,-0.34834,-3.71444,9.15144
5.0886,-0.27532,-3.65459,9.13708
5.1184,-0.20230,-3.51214,9.07723
5.1476,-0.08379,-3.63424,9.07244
5.1476,-0.02394,-3.70367,9.05448
5.1857,-0.14245,-3.60671,8.94794
5.1992,-0.10654,-3.53489,8.83303
5.2073,-0.21307,-3.62227,8.87133
5.2573,-0.53628,-3.68212,8.88809
5.2582,-0.44291,-3.61748,8.93118
5.2671,-0.26215,-3.53848,9.03413
5.2999,-0.09098,-3.42596,8.92520
5.3154,-0.06464,-3.29069,8.81986
5.3253,-0.41777,-3.30745,8.78634
5.3490,-0.60451,-3.35294,8.57087
5.3864,-0.45248,-3.45708,8.80190
5.3864,-0.18794,-3.68093,9.21249
5.4182,-0.21547,-3.81619,9.45908
5.4446,-0.46326,-3.78028,9.36572
5.4447,-0.69189,-3.91914,8.97069
5.4843,-0.55902,-4.04603,8.70734
5.4844,-0.31004,-3.90837,8.78515
5.5039,-0.25856,-3.92632,8.81866
5.5504,-0.14005,-4.00772,8.74923
5.5504,-0.10893,-3.97301,8.75402
5.5640,-0.21547,-3.77190,8.88809
5.6000,-0.23821,-3.87844,8.95154
5.6179,-0.30405,-3.86048,8.95872
5.6228,-0.07063,-3.78627,8.99702
5.6513,-0.22385,-3.77789,9.08321
5.6900,-0.19751,-3.60072,9.03174
5.6900,-0.31722,-3.58516,9.01498
5.7042,-0.13527,-3.42356,9.11074
5.7412,0.12569,-3.23802,9.21608
5.7413,0.03711,-3.02135,9.44472
5.7895,-0.44530,-2.86574,9.26396
5.7896,-0.69309,-2.78912,8.90006
5.8007,-0.65359,-2.85017,8.76839
5.8232,-0.43333,-2.91362,8.83542
5.8505,-0.09576,-2.82504,9.09757
5.8604,-0.10773,-2.72089,9.13708
5.8847,-0.36989,-2.83461,8.93837
5.8997,-0.28969,-3.11831,8.96590
5.9198,0.12569,-3.23682,9.01498
5.9493,-0.29328,-3.18894,9.15144
5.9783,-0.40819,-2.98664,8.93119
5.9783,-0.15203,-2.89447,9.17419
6.0004,-0.17477,-2.81307,9.45789
6.0179,-0.00599,-2.57605,9.47704
6.0392,0.25497,-2.27200,9.57041
6.0858,0.61169,-2.06611,9.72603
6.0870,0.93250,-1.93323,9.83256
6.0984,0.63324,-1.82670,9.70328
6.1231,0.47762,-1.79198,9.58358
6.1493,0.44051,-1.75009,9.43873
6.1574,0.34595,-1.76684,9.21369
6.1857,0.21786,-1.66629,9.33339
6.1999,0.59733,-1.59327,9.46627
6.2155,0.35074,-1.58968,9.74638
