time,X_value,Y_value,Z_value
Started:,Dec 05 2019,19:04:11:855, 
12.3950,-4.86481,-5.01564,6.66397
12.4277,-4.93424,-4.93184,6.54666
12.4544,-4.97972,-5.03958,6.34676
12.4545,-5.02880,-5.03838,6.34556
12.4941,-4.92586,-4.89354,6.51674
12.5141,-4.86840,-5.09943,6.64721
12.5141,-4.83129,-5.37475,6.74178
12.5329,-4.62660,-5.45376,6.73221
12.5629,-4.50689,-5.39510,6.59814
12.5760,-4.52126,-5.39151,6.52392
12.6002,-4.61702,-5.53396,6.51434
12.6324,-4.69962,-5.67641,6.55145
12.6324,-4.80615,-5.79013,6.45090
12.6524,-4.82411,-5.73985,6.48083
12.6975,-4.86122,-5.76978,6.37548
12.6975,-4.82171,-5.74703,6.31803
12.7337,-4.69363,-5.54713,6.31922
12.7337,-4.65293,-5.49087,6.32281
12.7513,-4.74032,-5.57346,6.28930
12.7776,-4.78102,-5.60578,6.36351
12.8002,-4.73553,-5.48727,6.46287
12.8108,-4.76904,-5.50762,6.38746
12.8660,-4.86361,-5.47889,6.38506
12.8660,-4.94262,-5.45256,6.41499
12.8714,-4.98571,-5.52438,6.40541
12.9000,-4.92945,-5.52319,6.41618
12.9294,-4.97374,-5.49565,6.31922
12.9294,-5.02880,-5.48368,6.29768
12.9529,-5.04078,-5.47530,6.26775
12.9791,-5.03359,-5.43101,6.24979
12.9897,-5.03599,-5.42263,6.12650
13.0282,-5.07310,-5.23470,6.03313
13.0491,-4.95578,-4.98092,6.06784
13.0491,-4.88276,-5.11140,6.28690
13.0972,-4.99768,-5.23111,6.52153
13.0972,-5.23829,-5.12217,6.44013
13.1102,-5.39151,-5.07429,6.66757
13.1328,-5.31849,-5.00008,6.70707
13.1532,-5.35799,-5.17365,6.69390
13.1669,-5.29096,-4.95100,6.64003
13.1997,-5.22153,-4.88157,6.55504
13.2264,-5.03120,-4.76665,6.63764
13.2265,-4.99768,-4.72954,6.66756
13.2629,-5.00008,-4.64934,6.65799
13.2673,-4.91389,-4.46021,6.62806
13.2892,-4.96297,-4.39796,6.70108
13.3335,-5.17365,-4.51647,6.72263
13.3335,-5.26343,-4.62899,6.78368
13.3469,-5.29694,-4.61822,6.82677
13.3734,-5.31011,-4.66131,6.87226
13.4006,-5.28617,-4.62061,6.81720
13.4035,-5.25624,-4.62181,6.78607
13.4535,-5.22273,-4.64096,6.64602
13.4535,-5.12217,-4.57153,6.86747
13.4638,-5.12098,-4.42310,6.80163
13.4934,-5.12457,-4.49013,6.97999
13.5248,-5.12696,-4.39078,7.03985
13.5248,-5.16287,-4.31895,7.04104
13.5648,-5.34363,-4.36085,6.83036
13.5822,-5.31011,-4.27825,7.21342
13.5822,-5.40947,-4.19446,7.12244
13.6026,-5.44538,-4.26988,7.25771
13.6323,-5.29934,-4.13940,7.15117
13.6409,-5.31610,-4.05919,7.31637
13.6666,-5.37475,-4.07835,6.98478
13.6910,-5.17963,-4.06638,7.27686
13.7030,-5.13774,-3.87365,7.17751
13.7334,-5.17365,-4.17411,7.06618
13.7538,-5.09344,-3.96463,7.21940
13.7607,-5.14133,-4.07835,7.05661
13.7996,-5.08028,-3.97301,7.21462
13.7997,-5.13893,-3.85570,7.18349
13.8294,-5.09584,-3.69529,7.47198
13.8532,-5.07070,-3.72163,7.15357
13.8667,-5.11379,-3.37568,7.50789
13.8802,-5.03000,-3.31343,7.60246
13.9327,-5.13175,-3.41039,7.82990
13.9327,-5.09225,-2.84658,7.54021
13.9375,-4.88755,-2.40128,7.60845
13.9765,-5.07190,-1.67707,8.15071
13.9988,-5.32208,-1.32154,8.47750
13.9988,-5.21794,-1.32992,9.42198
14.0282,-5.34004,-2.31868,9.63026
14.0526,-5.80689,-3.06205,9.65061
14.0577,-5.96131,-3.82936,9.21967
14.1062,-6.45210,-5.76858,7.62880
14.1253,-6.67355,-7.71139,5.79492
14.1253,-5.51481,-9.74159,5.87153
14.1530,-5.12696,-11.74425,5.12098
14.1668,-4.77264,-12.59535,4.89593
14.1768,-4.22439,-12.18955,4.67328
14.1995,-3.81260,-11.79453,3.72641
14.2252,-3.51813,-10.52206,2.97108
14.2369,-2.73765,-8.81388,3.23562
14.2676,-2.11519,-7.55817,3.91555
14.2958,-1.91408,-6.80163,4.80136
14.2958,-1.89852,-6.03193,5.58902
14.3352,-1.69981,-5.19879,6.20670
14.3353,-1.70460,-4.74391,6.51793
14.3528,-2.50902,-4.70560,6.70946
14.4021,-2.96150,-4.73792,6.95965
14.4021,-3.10395,-5.09225,7.17152
14.4137,-3.31224,-5.34004,7.22659
14.4535,-3.39364,-5.18083,7.39058
14.4666,-3.19612,-4.99289,7.56056
14.4739,-3.14944,-4.92945,7.72815
14.5323,-3.15662,-4.84326,7.72576
14.5323,-3.15183,-4.65652,7.81194
14.5323,-3.12789,-4.57512,8.07529
14.5539,-3.05248,-4.69124,8.24169
14.5757,-3.00819,-4.66011,8.33745
14.5920,-3.04410,-4.60385,8.26802
14.6324,-3.13866,-4.61103,8.27401
14.6522,-3.30146,-4.71278,8.13634
14.6522,-3.28590,-4.89952,7.98432
14.6912,-3.18535,-4.81812,8.03579
14.7113,-3.20570,-4.74989,7.90292
14.7113,-3.21527,-4.67089,7.93644
14.7329,-3.09557,-4.51288,8.00587
14.7526,-2.99382,-4.43267,8.08607
14.7718,-3.05248,-4.47696,8.14472
14.8006,-3.16141,-4.58590,8.04178
14.8294,-3.13627,-4.58709,7.90172
14.8294,-3.21887,-4.56555,7.76885
14.8525,-3.25597,-4.60744,7.70421
14.8932,-3.16739,-4.59428,7.76287
14.8932,-3.09318,-4.64335,7.88257
14.9336,-3.10754,-4.62061,7.96038
14.9336,-3.08240,-4.51407,7.95320
14.9490,-3.07283,-4.52245,7.92088
14.9772,-3.03452,-4.56196,7.80716
14.9996,-2.99382,-4.53562,7.75449
15.0077,-3.00579,-4.50450,7.78920
15.0532,-2.96509,-4.56914,7.94123
15.0532,-2.89686,-4.67208,8.02023
15.0672,-2.80110,-4.75109,8.01185
15.0964,-2.80828,-4.72954,7.94123
15.1261,-2.76877,-4.60505,7.95918
15.1261,-2.78194,-4.74271,7.97953
15.1525,-2.81426,-4.90072,7.95080
15.1830,-2.80110,-4.92586,7.83349
15.1891,-2.83820,-4.89713,7.78202
15.2258,-2.89447,-4.95219,7.73533
15.2460,-2.88728,-4.99409,7.77723
15.2461,-2.82025,-4.96177,7.90531
15.2670,-2.82743,-4.96297,7.91489
15.2973,-2.89566,-4.99170,7.86821
15.3056,-2.86334,-4.97015,7.81673
15.3340,-2.85257,-4.90551,7.72815
15.3531,-2.84658,-4.83728,7.79399
15.3646,-2.90763,-4.95818,7.91728
15.3996,-2.91362,-5.04317,7.94003
15.4245,-2.88609,-4.89593,7.91609
15.4262,-2.82264,-4.76186,7.90771
15.4536,-2.89207,-4.75707,7.88616
15.4669,-2.89925,-4.72595,7.93763
15.4827,-2.84539,-4.57393,8.06811
15.5068,-2.72688,-4.48056,8.16747
15.5220,-2.75561,-4.38000,8.10402
15.5409,-2.76279,-4.20643,8.19261
15.5788,-2.78912,-4.14299,8.34583
15.6017,-2.82384,-4.14419,8.42244
15.6017,-2.86693,-4.11186,8.46912
15.6309,-2.90404,-4.18010,8.38772
15.6521,-2.98544,-4.20045,8.35421
15.6607,-3.07402,-4.12623,8.40089
15.6993,-3.12310,-4.16214,8.44758
15.7212,-3.11592,-4.18129,8.48229
15.7213,-3.07402,-4.19686,8.49307
15.7538,-3.04649,-4.20883,8.44399
15.7770,-3.02494,-4.16813,8.40688
15.7786,-2.91721,-3.99096,8.39132
15.7996,-2.87412,-3.98378,8.38054
15.8309,-2.88968,-4.04004,8.34942
15.8407,-2.92200,-3.96223,8.17345
15.8672,-2.92319,-3.70487,8.11599
15.8985,-2.97227,-3.65339,8.12677
15.8985,-2.96749,-3.70726,8.15550
15.9330,-2.89686,-3.77190,8.18542
15.9531,-2.82384,-3.79584,8.19979
15.9587,-2.83102,-3.74557,8.10881
16.0005,-2.89566,-3.74078,8.13395
16.0005,-2.87172,-3.85929,8.20697
16.0174,-2.81905,-3.92752,8.30633
16.0529,-2.74124,-3.93111,8.33984
16.0668,-2.74124,-3.92752,8.24408
16.0770,-2.73645,-3.79106,8.17585
16.1334,-2.76040,-3.62347,8.14113
16.1334,-2.78673,-3.63424,8.20098
16.1335,-2.72927,-3.76113,8.23211
16.1657,-2.71491,-3.80662,8.18901
16.1955,-2.71012,-3.79106,8.14592
16.1955,-2.71371,-3.76472,8.17106
16.2252,-2.74364,-3.81141,8.26682
16.2541,-2.70892,-3.94428,8.35062
16.2541,-2.67181,-4.07356,8.37097
16.2943,-2.73406,-4.17291,8.24168
16.3141,-2.82264,-4.10229,8.13515
16.3142,-2.91841,-4.09511,8.12198
16.3333,-2.94953,-4.25312,8.13515
16.3648,-3.03811,-4.55118,8.12318
16.3745,-3.16979,-4.96536,7.93763
16.3999,-3.23443,-5.38792,7.71857
16.4329,-3.28231,-5.68359,7.47557
16.4329,-3.28829,-5.68718,7.11885
16.4523,-3.26555,-5.29455,6.79445
16.4971,-3.18655,-4.80376,6.90458
16.4972,-3.01178,-4.71877,7.26489
16.5334,-2.79750,-4.88037,7.64795
16.5334,-2.74005,-4.88276,7.78441
16.5515,-2.95312,-4.95938,7.67428
16.5778,-3.03213,-5.06232,7.67548
16.6001,-2.96868,-5.11858,7.81314
16.6118,-2.92200,-5.05634,7.79758
16.6537,-3.14585,-4.78461,7.84067
16.6537,-3.40441,-4.76904,7.96038
16.6706,-3.51813,-4.87438,7.99988
16.7000,-3.64502,-4.74630,7.97235
16.7289,-3.89280,-4.52963,7.92088
16.7290,-4.15975,-4.47218,7.93404
16.7524,-4.19805,-4.40035,7.95559
16.7833,-4.01012,-4.24234,8.02023
16.7915,-3.94069,-4.30339,7.93524
16.8278,-4.15256,-4.48654,7.82032
16.8477,-4.38120,-4.68764,7.59648
16.8478,-4.47696,-4.70919,7.52346
16.9064,-4.36325,-4.57033,7.66830
16.9064,-4.06638,-4.58829,7.70660
16.9077,-4.14778,-4.52126,7.49592
16.9346,-4.32494,-4.43746,7.39058
16.9516,-4.29621,-4.51407,7.31996
16.9669,-4.31536,-4.64575,7.38699
17.0002,-4.09870,-4.69962,7.59408
17.0281,-3.93111,-4.71757,7.67309
17.0282,-4.09989,-4.58590,7.46241
17.0637,-4.23516,-4.46859,7.35347
17.0682,-4.34170,-4.52485,7.28285
17.0890,-4.46260,-4.59906,7.20265
17.1335,-4.44824,-4.65892,7.19068
17.1335,-4.46619,-4.72475,7.13441
17.1457,-4.61223,-4.77742,7.14040
17.1723,-4.80017,-4.91269,7.11526
17.2012,-4.78700,-5.05155,7.10569
17.2039,-4.79179,-5.08507,6.92613
17.2539,-4.85284,-4.99888,6.79445
17.2539,-4.83129,-4.82531,6.89261
17.2643,-4.67208,-4.67687,6.83994
17.2935,-4.65652,-4.50569,6.68193
17.3236,-4.73912,-4.39317,6.63524
17.3236,-4.86122,-4.36325,6.70946
17.3642,-5.05753,-4.36684,6.75016
17.3764,-4.99170,-4.46859,7.01232
17.3827,-4.88516,-4.72595,7.31876
17.4327,-4.76426,-4.86241,7.52944
17.4327,-4.68884,-4.86122,7.72217
17.4409,-4.82052,-4.76665,7.68506
17.4667,-4.84206,-4.50809,7.62281
17.4916,-4.87558,-4.39676,7.50789
17.5037,-5.07908,-4.52126,7.17871
17.5333,-5.00726,-4.48774,7.03626
17.5536,-4.80136,-4.34888,7.01112
17.5607,-4.72834,-4.32733,7.00513
17.5998,-4.71637,-4.30698,6.80762
17.5999,-4.63258,-4.07117,6.69390
17.6207,-4.36564,-3.85809,6.56342
17.6543,-4.16214,-3.91675,6.80642
17.6669,-3.93829,-4.25910,6.86867
17.6805,-3.80303,-4.37641,7.06020
17.7328,-3.75754,-4.38120,7.08414
17.7328,-3.71923,-4.71039,6.93570
17.7377,-3.61868,-5.16287,6.87825
17.7769,-3.41638,-5.33166,6.73101
17.7989,-3.15901,-5.47411,6.75734
17.7989,-3.26555,-5.98285,6.92613
17.8282,-3.53249,-6.61370,6.90338
17.8526,-3.40680,-6.78966,6.64362
17.8582,-3.11472,-6.73340,6.35873
17.9020,-3.14225,-7.04464,6.29289
17.9189,-3.35174,-7.09252,6.34077
17.9189,-3.30864,-6.47723,6.72742
17.9533,-3.18655,-6.05228,7.20624
17.9664,-3.22365,-6.09897,7.48874
17.9770,-3.01896,-6.15762,7.70182
17.9995,-2.95551,-5.99243,8.07170
18.0267,-3.17817,-5.94814,8.20936
18.0386,-3.16739,-5.89667,8.10283
18.0698,-2.96270,-5.71471,7.77244
18.0963,-2.95911,-5.52079,7.40734
18.0964,-2.96868,-5.39750,7.35228
18.1336,-2.84299,-5.53755,7.84067
18.1336,-2.91003,-5.90624,8.29316
18.1539,-2.88728,-5.69796,7.75329
18.1999,-2.78553,-5.31131,7.39657
18.1999,-2.93636,-5.22751,7.11766
18.2139,-3.06564,-5.17963,7.00513
18.2534,-3.08360,-5.04676,7.08653
18.2668,-3.07283,-5.00127,7.08653
18.2735,-3.05966,-4.89593,7.03027
18.3335,-2.91242,-4.86720,7.09012
18.3335,-2.85377,-5.09345,7.15955
18.3335,-2.98784,-5.55910,7.72815
18.3619,-3.22126,-5.96969,7.96277
18.3750,-3.16620,-5.75541,7.78322
18.3923,-3.00459,-5.38433,7.68027
18.4415,-3.16021,-5.34961,7.28524
18.4523,-3.53728,-5.27899,6.96683
18.4523,-3.75514,-5.49685,7.17392
18.4919,-3.82816,-5.66803,7.38220
18.5111,-3.47623,-5.49565,7.14519
18.5111,-3.19732,-5.49446,7.06499
18.5329,-2.85137,-5.56029,7.40614
18.5529,-2.74603,-5.61895,7.84786
18.5699,-2.87651,-5.77337,7.68985
18.6003,-2.99981,-5.66803,7.41931
18.6293,-3.20330,-5.49565,7.28045
18.6294,-3.33019,-5.55311,7.25292
18.6525,-3.04649,-5.55431,7.21222
18.6909,-2.82504,-5.62015,7.36904
18.6909,-2.94833,-5.76738,7.61802
18.7335,-3.13747,-5.81527,7.49233
18.7335,-3.56840,-5.94455,7.12603
18.7490,-3.70247,-5.81407,7.01591
18.7777,-3.55165,-5.72190,7.32115
18.7996,-3.54327,-5.99722,7.60964
18.8087,-3.62586,-6.02714,7.62999
18.8527,-3.22605,-5.53276,7.50311
18.8528,-3.24520,-5.69077,7.54979
18.8670,-3.56721,-6.00201,7.78202
18.8984,-3.88562,-5.58064,7.71379
18.9274,-3.71325,-5.12576,7.43487
18.9274,-4.14658,-5.35081,7.36305
18.9530,-4.33811,-5.36278,7.73414
18.9825,-3.76592,-5.15210,7.81075
18.9889,-3.72881,-5.35919,7.58690
19.0256,-3.85689,-5.61536,7.52944
19.0457,-3.48461,-5.48368,7.44086
19.0457,-3.50855,-5.42263,7.27088
19.0667,-3.64861,-5.42982,7.04942
19.0971,-3.49778,-5.35680,7.11287
19.1050,-3.07642,-5.22751,6.97521
19.1340,-2.98424,-5.34483,6.71545
19.1535,-3.23084,-5.45735,6.93331
19.1643,-3.33857,-5.49924,7.04942
19.1996,-3.19612,-5.50882,6.83395
19.2247,-3.28590,-5.47291,6.66756
19.2265,-3.35653,-5.31969,6.62447
19.2541,-3.50137,-5.37715,6.72143
19.2672,-3.79345,-5.49565,6.58617
19.2838,-4.01131,-5.33405,6.40900
19.3333,-4.19326,-5.10661,6.59933
19.3333,-4.05441,-5.06831,7.02548
19.3408,-4.09271,-5.20836,7.11047
19.3733,-4.42908,-5.08028,6.89740
19.4018,-4.58230,-4.80855,6.78368
19.4018,-4.41472,-4.50210,6.93810
19.4307,-4.21721,-4.44824,6.97999
19.4525,-4.26988,-4.52963,6.80403
19.4611,-4.45183,-4.48534,6.82558
19.4921,-4.58350,-4.43746,6.91655
19.5218,-4.50091,-4.45422,7.11885
19.5218,-4.35846,-4.48654,6.97281
19.5537,-4.41711,-4.39197,6.52631
19.5772,-4.58111,-4.43028,6.42696
19.5784,-4.54160,-4.55956,6.77530
19.5996,-4.47816,-4.77264,7.11526
19.6296,-4.33332,-4.94142,7.08294
19.6398,-4.39078,-5.05873,7.10209
19.6659,-4.35487,-5.13774,7.20863
19.6989,-4.30100,-5.14372,7.10569
19.6989,-4.46739,-5.22871,6.97162
19.7330,-4.58590,-5.23470,7.06020
19.7529,-4.49731,-5.22392,7.23975
19.7582,-4.28783,-5.20357,7.24335
19.8016,-4.20045,-5.19998,7.10090
19.8017,-4.28783,-5.22871,6.86867
19.8175,-4.37282,-5.29575,6.83874
19.8529,-4.38120,-5.41904,6.87226
19.8670,-4.34050,-5.53516,6.98119
19.8767,-4.25671,-5.55790,7.18110
19.9333,-4.24713,-5.61656,6.94648
19.9334,-4.27347,-5.50044,6.79445
19.9334,-4.37162,-5.60339,6.86149
19.9655,-4.30698,-5.59621,7.03147
19.9954,-4.19685,-5.54354,7.01710
19.9954,-4.33092,-5.54354,6.85670
20.0268,-4.51766,-5.49446,6.69270
20.0474,-4.41951,-5.38792,6.74896
20.0539,-4.41113,-5.48488,6.55744
20.0745,-4.34649,-5.54114,6.55385
20.1147,-4.32135,-5.50762,6.64362
20.1147,-4.44824,-5.52917,6.72383
20.1410,-4.55238,-5.56389,6.63046
20.1628,-4.50091,-5.55072,6.66996
20.1744,-4.31417,-5.43580,6.72263
20.2037,-4.43148,-5.58184,6.68432
20.2325,-4.44704,-5.61416,6.72622
20.2325,-4.57393,-5.62494,6.71664
20.2747,-4.66610,-5.54832,6.73580
20.2747,-4.62660,-5.49087,6.73221
20.2960,-4.55118,-5.44179,6.60173
20.3420,-4.36923,-5.33405,6.46766
20.3420,-4.55717,-5.43341,6.12051
20.3529,-4.62899,-5.64888,6.17917
20.3753,-4.32853,-5.59740,6.57180
20.4017,-4.23037,-5.70035,6.93451
20.4114,-4.53921,-5.83442,6.40781
20.4535,-4.38599,-5.52558,6.16241
20.4535,-4.28185,-5.54114,6.10615
20.4707,-4.50689,-5.76499,6.28451
20.5003,-4.43148,-5.57945,6.29768
20.5306,-4.58470,-5.30772,6.48202
20.5306,-4.91628,-5.34004,6.43534
20.5524,-4.81932,-5.30413,6.51075
20.5833,-4.77623,-5.35440,6.63524
20.5925,-4.87917,-5.42503,6.59454
20.6287,-4.78221,-5.31131,6.46885
20.6488,-4.94262,-5.42024,6.60532
20.6489,-4.95698,-5.56508,6.83994
20.6745,-4.63498,-5.40827,6.95127
20.7001,-4.38838,-5.24667,6.77051
20.7165,-4.27825,-5.41425,6.56342
20.7420,-4.65892,-5.69915,6.55744
20.7522,-4.83608,-5.69317,6.28092
20.7679,-4.83369,-5.50643,6.20550
20.8018,-4.78221,-5.57226,6.29289
20.8075,-4.72356,-5.62853,6.43055
20.8317,-4.54759,-5.59621,6.57779
20.8541,-4.59068,-5.53157,6.58617
20.8756,-4.79299,-5.49924,6.54666
20.8867,-4.91628,-5.51241,6.54906
20.9411,-4.86601,-5.41425,6.61489
20.9412,-4.77982,-5.32328,6.69989
20.9456,-4.80735,-5.30652,6.66038
20.9750,-4.88276,-5.35919,6.64003
21.0026,-5.01444,-5.44538,6.43534
21.0027,-5.01205,-5.38553,6.38027
21.0536,-4.89593,-5.35201,6.32641
21.0537,-4.89234,-5.41306,6.35633
21.0649,-4.89354,-5.42982,6.28211
21.0953,-4.87438,-5.47890,6.39105
21.1244,-4.80615,-5.51481,6.28331
21.1245,-4.90910,-5.49326,6.21269
21.1522,-4.76426,-5.45615,6.35633
21.1734,-4.80376,-5.54713,6.46167
21.1824,-4.80136,-5.49087,6.38027
21.2072,-4.86720,-5.48488,6.26416
21.2326,-4.89234,-5.50284,6.25339
21.2411,-4.86481,-5.48129,6.20910
21.2753,-4.83009,-5.47052,6.24261
21.2919,-4.89114,-5.60698,6.28930
21.3023,-4.80855,-5.66563,6.41738
21.3412,-4.63617,-5.66204,6.52871
21.3412,-4.60265,-5.62254,6.47963
21.3617,-4.60625,-5.54832,6.31084
21.4023,-4.74032,-5.60578,6.18156
21.4023,-4.72116,-5.58184,6.30845
21.4214,-4.73792,-5.55431,6.41020
21.4513,-4.73672,-5.67282,6.46407
21.4739,-4.76067,-5.67042,6.38745
21.4784,-4.74989,-5.62015,6.27014
21.5391,-4.82052,-5.65127,6.24740
21.5392,-4.73672,-5.60219,6.31204
21.5392,-4.65173,-5.55431,6.41738
21.5759,-4.60744,-5.53396,6.45329
21.5990,-4.65054,-5.53037,6.52392
21.5990,-4.69243,-5.48608,6.52272
21.6286,-4.74750,-5.44657,6.49399
21.6510,-4.71757,-5.35201,6.51315
21.6569,-4.65652,-5.32687,6.62567
21.6977,-4.63497,-5.39271,6.66278
21.7172,-4.67567,-5.37236,6.62208
21.7172,-4.73433,-5.36158,6.53709
21.7412,-4.74750,-5.40109,6.54307
21.7665,-4.67927,-5.41066,6.48561
21.7807,-4.62420,-5.37715,6.40781
21.8031,-4.69602,-5.39151,6.33598
21.8265,-4.72116,-5.38912,6.40900
21.8362,-4.70321,-5.43700,6.48442
21.8751,-4.71518,-5.44418,6.57539
21.8968,-4.64216,-5.39869,6.62806
21.8968,-4.68405,-5.44538,6.55863
21.9415,-4.72954,-5.44538,6.49519
21.9416,-4.70081,-5.48368,6.47364
21.9553,-4.66251,-5.45495,6.54547
22.0021,-4.64455,-5.44179,6.57180
22.0021,-4.63138,-5.45735,6.54666
22.0143,-4.70680,-5.49326,6.53469
22.0523,-4.80615,-5.48608,6.50596
22.0738,-4.85284,-5.47052,6.47364
22.0738,-4.81812,-5.49087,6.47005
22.1322,-4.77383,-5.45854,6.42935
22.1322,-4.79299,-5.48727,6.31084
22.1322,-4.80376,-5.53037,6.32760
22.1628,-4.70081,-5.53755,6.35633
22.1733,-4.76066,-5.67401,6.35035
22.1926,-4.82770,-5.71711,6.33479
22.2318,-4.90431,-5.66444,6.33000
22.2519,-4.91868,-5.62733,6.13368
22.2519,-4.80256,-5.62733,6.24740
22.2739,-4.81214,-5.72190,6.25817
22.3137,-4.83009,-5.61416,6.34915
22.3137,-4.82291,-5.53037,6.33957
22.3417,-4.82890,-5.56628,6.28571
22.3521,-4.86002,-5.43939,6.34676
22.3722,-4.84446,-5.37715,6.33479
22.4018,-4.94022,-5.46692,6.43175
22.4303,-4.98451,-5.49805,6.49519
22.4312,-5.04676,-5.53396,6.37070
22.4525,-5.05753,-5.33525,6.28690
22.4739,-4.93424,-5.17006,6.39583
22.4891,-4.93304,-5.22512,6.41978
22.5411,-4.92107,-5.18322,6.56222
22.5411,-5.06711,-5.21554,6.43534
22.5487,-5.08387,-5.29575,6.57898
22.5755,-5.11739,-5.17963,6.40661
22.6015,-5.04197,-5.03599,6.34197
22.6061,-4.93783,-5.09105,6.52631
22.6520,-4.96536,-5.35201,6.53828
22.6520,-4.94741,-5.26103,6.51195
22.6672,-5.12576,-5.11379,6.36830
22.6975,-5.16886,-5.23111,6.26655
22.7278,-5.12457,-5.05035,6.27733
22.7278,-5.14731,-5.02521,6.24740
22.7530,-5.03599,-5.02761,6.30007
22.7741,-5.00965,-4.90670,6.34197
22.7875,-5.05634,-4.91149,6.49280
22.8076,-5.12577,-4.97254,6.50836
22.8477,-5.21794,-4.93663,6.55145
22.8477,-5.28018,-4.81932,6.47963
22.8757,-5.33285,-4.96177,6.29648
22.8956,-5.21195,-4.96177,6.31922
22.9064,-5.22751,-4.88875,6.36351
22.9413,-5.08626,-4.72595,6.54068
22.9540,-4.97015,-4.64695,6.78368
22.9646,-4.98212,-4.79777,6.83755
23.0038,-4.94501,-4.61822,7.08174
23.0062,-4.98212,-4.53083,7.00154
23.0231,-4.96177,-4.48654,6.99077
23.0528,-4.89833,-4.41113,7.38101
23.0759,-4.85643,-4.40993,7.40375
23.0823,-4.73792,-4.30339,7.53543
23.1429,-4.71997,-4.08792,7.60725
23.1429,-4.97494,-4.02448,7.53423
23.1429,-5.01803,-4.00772,7.60725
23.1736,-4.93184,-3.79704,7.81314
23.2027,-4.92706,-3.82816,7.79279
23.2027,-4.91748,-3.69290,7.93644
23.2307,-4.84805,-3.51454,7.77484
23.2520,-4.78580,-3.51095,7.68266
23.2609,-4.82172,-3.56242,7.67189
23.2910,-4.73313,-3.74676,7.97474
23.3221,-4.90910,-3.78148,7.85145
23.3221,-5.15809,-3.71564,7.45642
23.3410,-5.01324,-3.48940,7.44086
23.3759,-5.10063,-3.67374,7.17392
23.3816,-5.05275,-3.27632,7.20624
23.4019,-5.02641,-2.89686,7.48036
23.4298,-4.88396,-2.93038,7.98791
23.4389,-5.25505,-3.06804,8.02741
23.4743,-5.32448,-2.88609,8.36737
23.4991,-4.98451,-2.85736,8.83782
23.5004,-5.29934,-3.41279,8.57446
23.5421,-5.28976,-3.48102,8.31710
23.5421,-5.01324,-3.54207,8.74564
23.5582,-5.40707,-4.22798,7.97594
23.6015,-5.57586,-5.04317,7.72935
23.6015,-5.04437,-6.81121,7.82511
23.6202,-4.96536,-9.48422,7.42530
23.6529,-5.42862,-11.56230,5.64050
23.6756,-5.17604,-11.95134,4.68764
23.6756,-4.06638,-11.49646,4.19446
23.7360,-4.28544,-11.07510,3.74557
23.7360,-3.73360,-9.94628,3.89520
23.7360,-2.49585,-9.19454,4.18608
23.7667,-2.00625,-8.50264,4.18369
23.7957,-1.63756,-7.33911,4.55477
23.7957,-1.34668,-6.36351,5.17844
23.8259,-1.54300,-5.72309,5.74225
23.8522,-1.67826,-5.30413,6.17318
23.8547,-1.65552,-4.85284,6.72143
23.8746,-1.74650,-4.89354,7.07456
23.9152,-2.45754,-5.31250,6.85670
23.9152,-2.80110,-5.10302,7.09012
23.9418,-2.83342,-4.80855,7.67907
23.9637,-2.72329,-4.86601,8.02981
23.9727,-2.74005,-5.07908,8.00946
24.0038,-2.91841,-4.81693,7.89454
24.0345,-2.89327,-4.32853,8.10043
24.0345,-2.72927,-4.24115,8.30154
24.0750,-2.94594,-4.53083,7.95320
24.0750,-3.17936,-4.75707,7.70780
24.0925,-3.21168,-4.73672,7.88736
24.1414,-3.19014,-4.63019,8.07170
24.1415,-3.07881,-4.66610,8.13874
24.1529,-3.05128,-4.74750,8.08128
24.1826,-3.11113,-4.72595,8.15310
24.2021,-3.14106,-4.77503,8.16388
24.2114,-2.99382,-4.65293,8.32189
24.2523,-2.87292,-4.63378,8.25605
24.2524,-2.98784,-4.66011,8.02981
24.2706,-2.97946,-4.55118,7.94003
24.3311,-3.01776,-4.59068,8.02143
24.3311,-2.92080,-4.62061,8.15191
24.3311,-2.79511,-4.59308,8.17226
24.3523,-2.80828,-4.59068,8.10283
24.3757,-2.92798,-4.52006,7.95080
24.3890,-2.89686,-4.42190,7.94721
24.4291,-2.87771,-4.50091,8.02262
24.4496,-2.69576,-4.59068,8.08966
24.4497,-2.65027,-4.59308,8.02981
24.4743,-2.74962,-4.52365,7.89813
24.4977,-2.76877,-4.46021,7.84905
24.5086,-2.75082,-4.50330,7.86701
24.5413,-2.65865,-4.51647,7.96995
24.5530,-2.57844,-4.52963,8.09924
24.5697,-2.51380,-4.51168,8.12796
24.6022,-2.49345,-4.42190,8.13036
24.6070,-2.45395,-4.44584,8.16507
24.6274,-2.43719,-4.62181,8.23690
24.6528,-2.43480,-4.63617,8.17106
24.6739,-2.47550,-4.51407,8.05135
24.6877,-2.48029,-4.43746,8.00108
24.7421,-2.51859,-4.41831,8.05135
24.7422,-2.46592,-4.48175,8.13634
24.7458,-2.44557,-4.56794,8.18423
24.7731,-2.47191,-4.56555,8.17345
24.8023,-2.62034,-4.53203,8.09086
24.8051,-2.55690,-4.57033,8.09445
24.8531,-2.60478,-4.53801,8.11959
24.8532,-2.62034,-4.50450,8.09684
24.8645,-2.56528,-4.53801,8.12797
24.8942,-2.64428,-4.54998,8.07529
24.9169,-2.55211,-4.52604,8.12318
24.9227,-2.48388,-4.65293,8.22134
