time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:52:11:716, 
4.8887,2.58563,-3.54087,8.73846
4.9112,2.44797,-3.58277,8.75163
4.9305,2.39410,-3.70367,8.90365
4.9471,2.46353,-3.65459,9.05568
4.9800,2.37614,-3.43433,9.04850
4.9904,2.43240,-3.41518,9.05688
5.0212,2.66822,-3.33857,9.17538
5.0212,2.73286,-3.28710,9.12990
5.0464,2.89686,-3.24879,9.07004
5.1010,3.08240,-3.21647,9.04850
5.1022,3.16500,-3.34815,9.08680
5.1095,3.11951,-3.60671,9.09159
5.1486,2.92200,-3.73599,8.94675
5.1486,2.81187,-3.70966,8.69656
5.1678,2.91960,-3.59953,8.59841
5.1980,3.01058,-3.53369,8.57446
5.2218,2.96030,-3.50735,8.41526
5.2218,2.79870,-3.56122,8.46194
5.2503,2.56049,-3.61269,8.33625
5.2877,2.47670,-3.55763,8.28358
5.2877,2.41086,-3.47863,8.17106
5.3163,2.46592,-3.36730,8.12198
5.3469,2.51859,-3.31822,8.01664
5.3469,2.45515,-3.27034,8.03220
5.3560,2.35460,-3.29069,8.26084
5.3860,2.18462,-3.26794,8.32907
5.3972,2.08765,-3.01776,8.29436
5.4216,2.24686,-2.57844,8.15550
5.4440,2.48148,-2.14990,8.09684
5.4653,2.53176,-2.00147,8.30154
5.4911,2.35220,-2.17384,8.58883
5.5208,2.08287,-2.40607,8.81627
5.5264,1.97393,-2.51380,9.05568
5.5468,1.93323,-2.52458,9.11433
5.5549,1.98830,-2.62034,9.26157
5.5844,2.08885,-2.73645,9.40522
5.5971,2.13913,-2.82264,9.33579
5.6223,2.24686,-2.80588,9.33100
5.6426,2.38811,-2.70413,9.21249
5.6886,2.44198,-2.65266,9.18017
5.6887,2.46233,-2.77117,9.25559
5.7022,2.51380,-2.91721,9.26756
5.7480,2.40727,-3.08958,9.13708
5.7497,2.31031,-3.12190,8.92520
5.7564,2.27320,-3.12789,8.99822
5.7854,2.35220,-3.14824,9.05089
