time,X_value,Y_value,Z_value
Started:,Dec 05 2019,19:07:54:830, 
8.0704,-3.11951,-5.79372,7.11646
8.0932,-3.02853,-5.63212,6.86029
8.1280,-3.08958,-5.59860,6.73699
8.1280,-3.22844,-5.65965,6.83994
8.1590,-3.25837,-5.68479,6.90697
8.1590,-3.21288,-5.62613,6.88303
8.1824,-3.19014,-5.63092,6.87944
8.2065,-3.27154,-5.71950,6.92014
8.2288,-3.20211,-5.81646,6.97640
8.2449,-2.99143,-5.93737,7.13202
8.2749,-2.94115,-6.10854,7.29602
8.2822,-2.99382,-6.25937,7.31277
8.3048,-3.11951,-6.41858,7.31756
8.3354,-3.11233,-6.54906,7.29482
8.3613,-3.07642,-6.59933,7.14638
8.3613,-3.05008,-6.52272,7.06738
8.3826,-2.96270,-6.35992,7.04464
8.4032,-2.93038,-6.21987,6.89261
8.4232,-2.98065,-6.06665,6.69989
8.4740,-3.01776,-5.94694,6.61968
8.4740,-3.02734,-5.89906,6.62208
8.4844,-3.13866,-5.99482,6.72143
8.4911,-3.15183,-6.15044,6.83874
8.5337,-3.19253,-6.28211,6.85071
8.5428,-3.33019,-6.42935,6.86627
8.5586,-3.35054,-6.57898,6.91176
8.5824,-3.29907,-6.68432,6.92493
8.6056,-3.31822,-6.69390,6.95845
8.6276,-3.33139,-6.61968,6.91296
8.6311,-3.31343,-6.54666,6.82677
8.6620,-3.27513,-6.47005,6.79924
8.6819,-3.22605,-6.36591,6.79804
8.6920,-3.11353,-6.28211,6.71186
8.7206,-3.08121,-6.24740,6.60292
8.7436,-3.00938,-6.16361,6.56462
8.7599,-2.94833,-6.06066,6.63405
8.7802,-2.96868,-6.03552,6.63046
8.7992,-2.94714,-6.08221,6.59455
8.8254,-2.95432,-6.24022,6.62567
8.8309,-3.00340,-6.37548,6.61489
8.8716,-2.97227,-6.29049,6.68313
8.8846,-2.99502,-6.32401,6.76093
8.8927,-2.96868,-6.42217,6.74777
8.9380,-3.05008,-6.46407,6.73460
8.9381,-3.12310,-6.48322,6.69989
8.9576,-3.14345,-6.47604,6.66158
8.9827,-3.02614,-6.29049,6.67475
9.0089,-2.94115,-6.15283,6.61370
9.0228,-2.89327,-6.09059,6.51315
9.0317,-2.86933,-6.02475,6.47484
9.0669,-2.89806,-6.01038,6.49280
9.0779,-2.90404,-6.03193,6.53469
9.0920,-2.94354,-6.13608,6.54906
9.1392,-2.96030,-6.21149,6.54906
9.1392,-2.99502,-6.32521,6.56342
9.1610,-3.06804,-6.50836,6.69031
9.1828,-3.08001,-6.59814,6.84114
9.1973,-3.04888,-6.68073,6.89740
9.2258,-2.94474,-6.79924,6.90458
9.2259,-2.91362,-6.83395,6.91655
9.2554,-2.81067,-6.74896,6.97042
9.2773,-2.69216,-6.67355,6.88782
9.2946,-2.52577,-6.53589,6.86628
9.3141,-2.47670,-6.43893,6.82079
9.3334,-2.51740,-6.40182,6.75615
9.3590,-2.53655,-6.37429,6.75375
9.3734,-2.58922,-6.31922,6.75136
9.4047,-2.62872,-6.28451,6.73460
9.4064,-2.76518,-6.42456,6.75495
9.4268,-2.80947,-6.48681,6.77769
9.4716,-2.87771,-6.40182,6.66757
9.4716,-2.97946,-6.17438,6.60053
9.4932,-2.94833,-5.84878,6.64362
9.5413,-3.04290,-5.72309,6.65799
9.5420,-3.17338,-5.60937,6.50477
9.5515,-3.30745,-5.37954,6.42097
9.5833,-3.54805,-5.24547,6.51793
9.5833,-3.79584,-5.31011,6.53828
9.6067,-4.07476,-5.56389,6.55385
9.6256,-4.24354,-5.77816,6.61489
9.6719,-4.24593,-5.93138,6.64123
9.6720,-4.21002,-6.04869,6.70228
9.6835,-4.17651,-6.08101,6.78009
9.7312,-4.06518,-6.04989,6.80044
9.7313,-3.93350,-5.97208,6.73340
9.7591,-3.87126,-5.88110,6.88184
9.7591,-3.73120,-5.87751,7.15596
9.7822,-3.51933,-5.86913,7.24454
9.8074,-3.51214,-5.90864,7.19905
9.8272,-3.49299,-5.80210,6.95605
9.8489,-3.56362,-5.74943,6.70228
9.8674,-3.66177,-5.75781,6.59814
9.8821,-3.72282,-5.72070,6.48322
9.9084,-3.86527,-5.62134,6.32401
9.9380,-3.94308,-5.52319,6.19234
9.9608,-4.01490,-5.55670,6.17677
9.9608,-4.12982,-5.62374,6.05228
9.9832,-4.21122,-5.56508,5.99602
10.0043,-4.34290,-5.56628,6.10495
10.0265,-4.32733,-5.64648,5.95532
10.0663,-4.33691,-5.90624,5.76978
10.0677,-4.40155,-6.39344,6.09298
10.0925,-4.21242,-6.56701,6.22944
10.1357,-3.91555,-6.61130,6.52272
10.1358,-3.72522,-6.70946,6.39703
10.1459,-3.97660,-6.77530,6.05108
10.1583,-3.95984,-6.62806,5.77217
10.1822,-3.74796,-6.54547,5.83562
10.2086,-3.60192,-6.72023,6.25339
10.2276,-3.49299,-6.86388,6.68073
10.2652,-2.69216,-6.51554,6.87825
10.2653,-2.49944,-6.09657,6.72861
10.2825,-2.90045,-6.21987,7.02069
10.3251,-2.77476,-6.31922,7.05541
10.3252,-2.89566,-6.31563,6.37309
10.3603,-4.02209,-6.63046,6.76572
10.3603,-3.67494,-6.04271,7.35347
10.3842,-3.46187,-5.68359,7.29602
10.4032,-3.57319,-5.86315,7.10449
10.4256,-3.33019,-5.90385,7.11885
10.4420,-3.45229,-6.00440,7.27806
10.4719,-3.51933,-6.26775,7.36545
10.4837,-3.59594,-6.27733,7.19546
10.4925,-3.55045,-6.29049,6.97999
10.5414,-3.39004,-6.33479,6.93331
10.5414,-3.30027,-6.44731,6.73819
10.5587,-3.25837,-6.56103,6.50955
10.5822,-3.25478,-6.69749,6.30965
10.6024,-3.31702,-6.81720,6.14206
10.6236,-3.43793,-7.06259,6.02116
10.6314,-3.44152,-7.32235,6.03074
10.6701,-3.26675,-7.47318,5.84639
10.6817,-3.64382,-7.47557,5.72668
10.6929,-3.53728,-7.11766,5.63691
10.7422,-3.29548,-6.66397,5.79970
10.7423,-3.14944,-6.35633,5.99722
10.7608,-3.12789,-6.07143,6.30965
10.7831,-3.09437,-5.88709,6.57300
10.7988,-3.11472,-5.87033,6.87944
10.8254,-3.32062,-5.81527,6.97640
10.8309,-3.52890,-5.96370,7.00753
10.8590,-3.67973,-6.18037,6.87226
10.8840,-3.71564,-6.38985,6.65919
10.8921,-3.69170,-6.56701,6.63165
10.9177,-3.70128,-6.79325,6.43294
10.9367,-3.62347,-6.87106,6.17797
10.9592,-3.59953,-6.94408,5.87033
10.9776,-3.52531,-6.95725,5.56269
11.0093,-3.43314,-6.94049,5.60339
11.0273,-3.24759,-6.68193,5.88948
11.0273,-3.15303,-6.54427,5.97806
11.0658,-3.29069,-6.45688,6.08700
11.0822,-3.33737,-6.33239,6.30965
11.0921,-3.37688,-6.21388,6.70707
11.1361,-3.19971,-6.12889,7.08174
11.1375,-3.04529,-6.22585,7.14519
11.1589,-3.06923,-6.19234,6.98359
11.1830,-3.19373,-6.30965,6.73340
11.2043,-3.25837,-6.28571,6.61729
11.2154,-3.39603,-6.38985,6.49639
11.2256,-3.49419,-6.55504,6.34915
11.2768,-3.60432,-6.67594,6.15882
11.2768,-3.74796,-6.90697,5.94096
11.2953,-3.58995,-6.93930,5.85357
11.3349,-3.56721,-6.95605,5.69676
11.3349,-3.48341,-6.97521,5.69436
11.3588,-3.18056,-6.87465,5.83681
11.3830,-3.11951,-7.02189,5.85836
11.3936,-3.14704,-6.96443,5.95771
11.4280,-3.21767,-6.92613,6.09897
11.4280,-3.32540,-6.87944,6.02834
11.4528,-3.30266,-6.82917,5.99602
11.4702,-3.42117,-6.67594,6.07862
11.4817,-3.36131,-6.73101,6.16600
11.5106,-3.30027,-6.66397,6.41499
11.5495,-3.36012,-6.59814,6.33479
11.5652,-3.36969,-6.54666,6.55983
11.5766,-3.43314,-6.52751,6.34316
11.5827,-3.32301,-6.32641,6.30845
11.6057,-3.34695,-6.29768,6.23064
11.6257,-3.21049,-6.09298,6.43414
11.6687,-3.10754,-6.18396,6.55863
11.6688,-3.06564,-6.07024,6.56222
11.6818,-3.14824,-6.12889,6.60292
11.7390,-3.16500,-6.07742,6.61849
11.7390,-3.39842,-6.00440,6.59574
11.7493,-3.51334,-6.10136,6.58736
11.7583,-3.43194,-6.12770,6.79325
11.7822,-3.48102,-6.22944,6.79685
11.8075,-3.48461,-6.34077,6.65559
11.8282,-3.43912,-6.29768,6.76213
11.8671,-3.39842,-6.27493,6.79804
11.8671,-3.43553,-6.43414,6.52871
11.8821,-3.37329,-6.51913,6.46766
11.9269,-3.43314,-6.61849,6.43055
11.9269,-3.38645,-6.55265,6.40781
11.9604,-3.33498,-6.46646,6.43055
11.9605,-3.30745,-6.58736,6.48801
11.9828,-3.41877,-6.56701,6.59574
12.0034,-3.61629,-6.58257,6.65919
12.0254,-3.76592,-6.69989,6.78966
12.0460,-3.76592,-6.60292,6.74777
12.0661,-3.65699,-6.32162,6.60173
12.0829,-3.46666,-6.25339,6.38147
12.1056,-3.23323,-6.13488,6.51075
12.1345,-3.22485,-6.19114,6.66756
12.1591,-3.06804,-6.05946,6.92732
12.1592,-2.91721,-5.90504,7.22659
12.1827,-2.82145,-5.96250,7.55458
12.2059,-2.61436,-5.67641,7.68625
12.2226,-2.77715,-5.52917,7.71498
12.2721,-2.50662,-5.29216,8.05494
12.2722,-2.30073,-5.22991,8.22014
12.2836,-2.29355,-4.99050,8.24647
12.2918,-2.22891,-4.79418,9.15264
12.3437,-1.87578,-4.90670,9.97262
12.3456,-1.27486,-4.66370,10.01930
12.3601,-1.12523,-4.48175,9.84334
12.3830,-1.45561,-3.99216,9.20531
12.4035,-1.18628,-3.74916,8.75402
12.4257,-1.38499,-3.79824,8.49785
12.4311,-1.76086,-4.58829,8.55531
12.4620,-2.33425,-5.24547,8.70614
