time,X_value,Y_value,Z_value
Started:,Dec 05 2019,18:01:05:811, 
12.4276,-6.54666,-3.67135,6.60652
12.4447,-6.60292,-3.67853,6.52990
12.4931,-6.71305,-3.69290,6.37070
12.4942,-6.70228,-3.68093,6.16480
12.5064,-6.71784,-3.77071,6.12051
12.5549,-6.63644,-3.78986,5.98764
12.5550,-6.67355,-3.83295,5.90504
12.5640,-6.61729,-3.76711,5.86075
12.6031,-6.63405,-3.81500,5.83681
12.6236,-6.43653,-3.74198,5.71950
12.6251,-6.41738,-3.73958,5.72908
12.6540,-6.35513,-3.70966,5.71352
12.6824,-6.39224,-3.81859,5.72190
12.6824,-6.35633,-3.85689,5.74105
12.7038,-6.47245,-3.99216,5.86075
12.7407,-6.46526,-3.99934,5.87871
12.7407,-6.55744,-4.05800,5.87392
12.7607,-6.49998,-4.03166,5.89307
12.8018,-6.48561,-4.06039,5.91582
12.8018,-6.46048,-4.01610,5.86315
12.8278,-6.55624,-3.99934,5.83801
12.8535,-6.54906,-3.96343,5.87991
12.8609,-6.62088,-4.03166,5.93377
12.8896,-6.63285,-4.02209,5.82963
12.9037,-6.71904,-4.03047,5.81766
12.9206,-6.71545,-3.97899,5.84400
12.9538,-6.71066,-3.92752,5.84878
12.9609,-6.61609,-3.87605,5.76619
12.9796,-6.55265,-3.84971,5.78654
13.0041,-6.62567,-3.84732,5.82245
13.0299,-6.72622,-3.80303,5.78175
13.0398,-6.81001,-3.80422,5.80689
13.0883,-6.80403,-3.84971,5.82365
13.0884,-6.83395,-3.88323,5.87272
13.0981,-6.91416,-3.92393,5.88948
13.1563,-6.91535,-3.83295,5.83202
13.1563,-6.87465,-3.79465,5.85118
13.1564,-6.73340,-3.75036,5.83083
13.2039,-6.81121,-3.84253,5.87871
13.2039,-6.87825,-3.82338,5.88230
13.2173,-6.91775,-3.88203,5.87272
13.2533,-6.81241,-3.83415,5.81766
13.2763,-6.73340,-3.81978,5.84998
13.2763,-6.75256,-3.88203,5.84400
13.2992,-6.71066,-3.84373,5.82365
13.3359,-6.65440,-3.88682,5.85956
13.3360,-6.72981,-3.92393,5.89427
13.3611,-6.69031,-3.89161,5.80808
13.3951,-6.65320,-3.88562,5.82245
13.3951,-6.60053,-3.86767,5.85597
13.4253,-6.61489,-3.89879,5.85477
13.4621,-6.60652,-3.93231,5.82484
13.4621,-6.66158,-4.01730,5.80689
13.4930,-6.66876,-3.98139,5.85477
13.4932,-6.73340,-4.02687,5.91941
13.5140,-6.62447,-3.95505,5.83801
13.5555,-6.53948,-3.88802,5.78773
13.5556,-6.61130,-3.91914,5.73028
13.5727,-6.56342,-3.85570,5.70274
13.6031,-6.54187,-3.88802,5.77457
13.6220,-6.53230,-3.82457,5.75900
13.6312,-6.60173,-3.77549,5.72668
13.6531,-6.70228,-3.84133,5.72788
13.6918,-6.72622,-3.85450,5.77098
13.6927,-6.66876,-3.84253,5.76619
13.7510,-6.67714,-3.85330,5.78175
13.7510,-6.68313,-3.84732,5.80808
13.7510,-6.73819,-3.84732,5.81048
13.8032,-6.78009,-3.84732,5.85716
13.8032,-6.77769,-3.89520,5.89307
13.8100,-6.78368,-3.89041,5.88470
13.8539,-6.76931,-3.90717,5.88948
13.8539,-6.80044,-3.91435,5.91223
13.8701,-6.83635,-3.99814,5.94814
13.8947,-6.79685,-3.99455,5.92659
13.9291,-6.75495,-4.00533,5.95053
13.9291,-6.68313,-3.98737,5.90145
13.9555,-6.65320,-4.02089,5.95173
13.9885,-6.63764,-4.08314,5.96250
13.9885,-6.65799,-4.11067,5.91941
14.0277,-6.61729,-4.08792,5.92180
14.0278,-6.61609,-4.09032,5.91702
14.0473,-6.52631,-4.05082,5.90145
14.0911,-6.53589,-4.03166,5.87153
14.0947,-6.54068,-4.03645,5.84400
14.1049,-6.53230,-4.10468,5.82724
14.1543,-6.55744,-4.10229,5.85716
14.1543,-6.55265,-4.09750,5.79611
14.1670,-6.54786,-4.05082,5.78773
14.2041,-6.51793,-4.05321,5.78055
14.2274,-6.52751,-4.02209,5.76619
14.2287,-6.52512,-4.01131,5.76858
14.2555,-6.55145,-4.03525,5.71711
14.2849,-6.51913,-4.04722,5.68359
14.2850,-6.60532,-4.07715,5.72668
14.3445,-6.62567,-4.08792,5.69676
14.3446,-6.59694,-4.06159,5.67761
14.3446,-6.56462,-4.04363,5.66324
14.4031,-6.56701,-4.04842,5.67641
14.4031,-6.58617,-4.09989,5.70155
14.4031,-6.59095,-4.14179,5.71471
14.4279,-6.60173,-4.14538,5.75900
14.4538,-6.64841,-4.18369,5.77337
14.4635,-6.59814,-4.15975,5.78175
14.4934,-6.57180,-4.14419,5.82484
14.5037,-6.53110,-4.13341,5.82604
14.5232,-6.55624,-4.16573,5.89307
14.5530,-6.58497,-4.23636,5.92899
14.5620,-6.65200,-4.23636,5.89427
14.5827,-6.61968,-4.19566,5.85956
14.6228,-6.58257,-4.19446,5.89906
14.6281,-6.51434,-4.20404,5.92180
14.6406,-6.61489,-4.20523,5.90744
14.6911,-6.66756,-4.21361,5.83322
14.6911,-6.68313,-4.20404,5.82125
14.7011,-6.63165,-4.19925,5.82125
14.7544,-6.66158,-4.16932,5.81407
14.7559,-6.64243,-4.15376,5.77696
14.7596,-6.54187,-4.14658,5.76978
14.8011,-6.51315,-4.14419,5.72788
14.8011,-6.55504,-4.17172,5.70394
14.8198,-6.58257,-4.15376,5.71471
14.8539,-6.56342,-4.11665,5.70155
14.8791,-6.58617,-4.09151,5.67042
14.8791,-6.54187,-4.10827,5.64648
14.9040,-6.51075,-4.09989,5.69915
14.9392,-6.49639,-4.11306,5.70993
14.9392,-6.51554,-4.10947,5.72668
14.9611,-6.46167,-4.11186,5.72549
14.9981,-6.45329,-4.14059,5.72070
14.9981,-6.55504,-4.18967,5.77816
15.0363,-6.57180,-4.18967,5.76858
15.0592,-6.53110,-4.15376,5.78893
15.0592,-6.47963,-4.17411,5.80330
15.0875,-6.56222,-4.23636,5.75302
15.1037,-6.57300,-4.23037,5.76738
15.1165,-6.56462,-4.24833,5.82724
15.1533,-6.50955,-4.30938,5.88350
15.1611,-6.54906,-4.35008,5.87153
15.1770,-6.57659,-4.38599,5.89307
15.2043,-6.53469,-4.33691,5.85357
15.2255,-6.48442,-4.32255,5.89068
15.2360,-6.38865,-4.29860,5.88948
15.2959,-6.36950,-4.33212,5.87991
15.2959,-6.38746,-4.38599,5.85716
15.2959,-6.39224,-4.39437,5.85237
15.3565,-6.39703,-4.38479,5.87871
15.3565,-6.36232,-4.38838,5.85477
15.3566,-6.39583,-4.43148,5.86435
15.4040,-6.39344,-4.43267,5.79851
15.4040,-6.42935,-4.45302,5.81167
15.4141,-6.44132,-4.44584,5.82125
15.4654,-6.41618,-4.43267,5.80569
15.4654,-6.40062,-4.43507,5.81886
15.4738,-6.44731,-4.46499,5.83083
15.4948,-6.43414,-4.48654,5.81766
15.5328,-6.44013,-4.50210,5.85597
15.5329,-6.42217,-4.48774,5.91582
15.5534,-6.35154,-4.40394,5.88350
15.5944,-6.28930,-4.37761,5.87153
15.5944,-6.26296,-4.38120,5.87751
15.6216,-6.32760,-4.45063,5.86913
15.6508,-6.32880,-4.46499,5.85357
15.6508,-6.34795,-4.44584,5.86554
15.6902,-6.31324,-4.40754,5.84040
15.6944,-6.29169,-4.40514,5.85956
15.7093,-6.36471,-4.51647,5.89547
15.7552,-6.48920,-4.67927,5.92061
15.7570,-6.66278,-4.82890,6.01637
15.7714,-6.83036,-5.02282,6.08101
15.8012,-7.03027,-5.16646,6.12291
15.8191,-6.99077,-5.18801,6.06545
15.8286,-6.71066,-5.08985,6.01158
15.8533,-6.47005,-4.95100,6.09777
15.8682,-6.38746,-4.99409,6.29887
15.8890,-6.36950,-5.08866,6.28211
15.9476,-6.11094,-4.98691,6.28690
15.9477,-5.58663,-4.77982,6.47245
15.9477,-5.36757,-4.62181,6.61489
16.0058,-5.32807,-4.57273,6.70348
16.0059,-5.38433,-4.62300,6.73460
16.0059,-5.53755,-4.63857,6.58138
16.0289,-5.66803,-4.46380,6.31922
16.0545,-5.73147,-4.20045,6.18635
16.0664,-5.68359,-3.89280,6.12889
16.0950,-5.76379,-3.70966,6.13248
16.1256,-5.84998,-3.60192,6.13727
16.1256,-6.16121,-3.73360,6.25698
16.1541,-6.49040,-4.10468,6.59454
16.1861,-6.48083,-4.40754,6.57779
16.1861,-6.37309,-4.66251,6.44252
16.2250,-6.19952,-4.71757,6.29049
16.2278,-6.00320,-4.53442,6.15044
16.2445,-5.57466,-4.24833,5.77696
16.2964,-5.20118,-3.59953,5.36278
16.2981,-5.15090,-2.92798,5.45376
16.3059,-5.23230,-2.63949,5.73985
16.3555,-5.00845,-2.43839,5.76858
16.3555,-5.03000,-2.25883,5.43460
16.3644,-5.37116,-2.25644,5.39510
16.4037,-5.45735,-2.26961,5.64888
16.4246,-5.56029,-2.49705,5.95173
16.4247,-5.48847,-2.38213,6.07981
16.4554,-5.25265,-2.03858,6.11812
16.4829,-5.17484,-2.13434,6.54666
16.4829,-5.30293,-2.64428,7.18349
16.5040,-5.56628,-3.25119,7.61563
16.5411,-5.66085,-3.69409,7.79040
16.5411,-5.37236,-3.87365,7.86701
16.5615,-4.85763,-3.86288,7.93883
16.6027,-4.62181,-4.22558,8.19739
16.6027,-4.46021,-5.11978,8.25605
16.6279,-4.26030,-5.82005,7.81434
16.6533,-4.22439,-5.98764,7.32834
16.6607,-4.26389,-6.22585,6.90458
16.6901,-4.06279,-6.68313,6.81839
16.7168,-4.10349,-7.26370,6.95605
16.7202,-4.40993,-7.58690,7.03745
16.7539,-4.23875,-7.37861,6.72742
16.7595,-3.50137,-6.91775,6.56462
16.7790,-2.65386,-6.60173,6.44252
16.8046,-2.48627,-6.51195,6.64243
16.8292,-3.59594,-6.62806,7.51029
16.8393,-4.31177,-6.35274,7.23975
16.8886,-4.48534,-6.17438,7.68266
16.8886,-4.37162,-6.00799,7.71259
16.8986,-4.27347,-5.36398,6.84832
16.9534,-4.02687,-5.20956,6.12530
16.9542,-3.51334,-5.43939,6.45928
16.9556,-3.49538,-5.54114,7.01830
17.0044,-3.53848,-5.42742,7.18349
17.0045,-3.62347,-5.43460,7.01471
17.0174,-4.18010,-5.52917,7.23975
17.0535,-4.93663,-6.05707,7.49951
17.0769,-4.71039,-5.92061,6.96324
17.0769,-4.10229,-5.60578,6.90937
17.0963,-3.00579,-5.58184,6.75256
17.1365,-2.73167,-5.85716,6.05108
17.1366,-3.47384,-6.41499,6.14565
17.1612,-4.28304,-6.39224,6.70707
17.1956,-4.15017,-6.75256,7.00633
17.1957,-3.84253,-6.93930,6.50357
17.2255,-3.63903,-6.63524,6.37070
17.2560,-3.69290,-7.24574,7.07815
17.2561,-2.79990,-7.72935,8.39251
17.2930,-1.45322,-7.18110,9.61350
17.2932,-0.96841,-6.68672,9.65660
17.3139,-1.19705,-6.23782,9.58837
17.3548,-1.24014,-5.76978,9.22686
17.3568,-0.95525,-5.35320,8.74445
17.3865,-0.90736,-5.08866,8.13036
17.4028,-0.92173,-4.98092,8.24887
17.4223,-1.13600,-4.81812,8.58165
17.4316,-1.59327,-4.52365,8.16507
17.4532,-2.13314,-4.26269,7.43248
17.4928,-2.14152,-4.08792,6.91176
17.4942,-1.86500,-3.96343,6.61250
17.5512,-2.08167,-4.06518,6.53110
17.5512,-2.59640,-4.35846,6.27613
17.5513,-3.03452,-4.71278,5.64888
17.6040,-3.19971,-5.09464,5.44657
17.6040,-3.43553,-5.40707,5.93018
17.6094,-3.55763,-5.74344,6.35394
17.6543,-3.52052,-6.03074,5.92539
17.6543,-3.73001,-6.23064,5.72908
17.6702,-4.49612,-6.48561,5.55670
17.6946,-4.83368,-6.44372,5.70633
17.7290,-5.00845,-6.38386,6.05946
17.7290,-4.87917,-6.48442,6.83874
17.7544,-4.86002,-6.26536,7.06259
17.7895,-4.59308,-5.96969,6.80283
17.7895,-4.25312,-5.55072,6.76572
17.8276,-3.87245,-5.71831,6.71904
17.8277,-3.39364,-5.96011,7.46001
17.8476,-3.04290,-5.04437,7.59648
17.8909,-3.41518,-5.46214,7.24215
17.8957,-3.32540,-5.26702,7.11646
17.9061,-3.71564,-5.45017,7.04224
17.9539,-3.91435,-5.35440,7.18469
17.9539,-3.70966,-5.18562,7.22659
17.9667,-3.73240,-5.22991,7.08414
18.0038,-3.84013,-5.23350,7.10808
18.0270,-4.01251,-5.30532,7.08893
18.0284,-4.26389,-5.35680,7.33432
18.0564,-4.68645,-5.67521,7.50191
18.0861,-4.95219,-5.77696,7.34390
18.0861,-4.99409,-5.87272,7.15955
18.1448,-4.84087,-5.73626,7.12723
18.1449,-4.56914,-5.68479,6.86388
18.1449,-4.40873,-5.73626,6.82198
18.2045,-4.34529,-5.72309,6.95605
18.2045,-4.31536,-5.77696,6.85550
18.2045,-4.18010,-5.74703,6.75974
18.2278,-4.10708,-5.67042,6.38626
18.2549,-4.78939,-5.68838,6.62567
18.2640,-4.37162,-5.69915,6.64961
18.2931,-4.29980,-5.98405,6.64722
18.3046,-4.45183,-6.15882,6.65919
18.3237,-4.61941,-6.30007,6.25099
18.3530,-4.61582,-6.11573,6.13727
18.3621,-4.31895,-5.78893,6.44970
18.3832,-4.28663,-5.55311,6.44013
18.4221,-4.21481,-5.39510,6.13847
18.4285,-4.00533,-5.23470,6.14805
18.4411,-3.62945,-5.13654,6.44851
18.4909,-3.50735,-5.17484,6.69390
18.4909,-3.57319,-5.15210,6.96443
18.5014,-3.74437,-5.26103,7.26130
18.5569,-4.03286,-5.54473,7.46360
18.5569,-4.31656,-5.77217,7.34031
18.5594,-4.56555,-5.72908,7.14399
18.6042,-4.40993,-5.69556,6.92852
18.6042,-4.26389,-5.66683,6.97760
18.6207,-4.25910,-5.76260,7.08294
18.6534,-4.29860,-5.82005,6.90099
18.6794,-4.15496,-5.74344,6.61489
18.6795,-4.09271,-5.71950,6.38267
18.7044,-4.05441,-5.82245,6.37908
18.7384,-3.96343,-5.95053,6.51195
18.7385,-3.77549,-6.05468,6.69989
18.7612,-3.65579,-5.94215,6.82438
18.7983,-3.77430,-5.80449,6.71784
18.7983,-3.86168,-5.72788,6.58736
18.8282,-4.05441,-5.72908,6.63524
18.8540,-4.12384,-5.78175,6.50117
18.8573,-4.34290,-5.82724,6.45090
18.8875,-4.39676,-5.82963,6.46287
18.9036,-4.37402,-5.87751,6.48561
18.9180,-4.48415,-5.88350,6.42576
18.9533,-4.54759,-5.89427,6.32760
18.9628,-4.41352,-5.78773,6.29289
18.9778,-4.25671,-5.76858,6.30486
19.0037,-4.17052,-5.63571,6.33239
19.0260,-4.19566,-5.67282,6.36112
19.0364,-4.18488,-5.58902,6.37070
19.1040,-4.26509,-5.53516,6.37429
19.1040,-4.19805,-5.59142,6.53350
19.1040,-3.96223,-5.55072,6.72502
19.1556,-3.85210,-5.56628,6.95605
19.1556,-3.73001,-5.45256,6.92732
19.1556,-3.71085,-5.53755,7.00753
19.2044,-3.88443,-5.67641,6.95965
19.2044,-3.91435,-5.67521,6.98598
19.2147,-3.92872,-5.69676,6.91416
19.2670,-4.15855,-5.72549,6.80523
19.2670,-4.46739,-5.68479,6.73460
19.2766,-4.40155,-5.81167,6.70707
19.2944,-4.37402,-5.76260,6.73580
19.3330,-4.27347,-5.73028,6.66756
19.3330,-4.25551,-5.88110,6.47364
19.3537,-4.12144,-5.81646,6.45808
19.3941,-4.08673,-5.77935,6.32042
19.3941,-4.26988,-5.72190,6.32880
19.4213,-4.35846,-5.67641,6.48920
19.4509,-4.23995,-5.60698,6.57779
19.4509,-4.29621,-5.63331,6.57420
19.4909,-4.26389,-5.59860,6.80044
19.4946,-4.30339,-5.63331,6.89740
19.5094,-4.33452,-5.58184,6.78966
19.5558,-4.27107,-5.43700,6.73221
19.5574,-4.30100,-5.36757,6.72023
19.5705,-4.21840,-5.42144,6.74298
19.6035,-4.27466,-5.52797,6.69151
19.6196,-4.38958,-5.67761,6.71186
19.6290,-4.48415,-5.72190,6.75016
19.6535,-4.48774,-5.78175,6.67355
19.6890,-4.36325,-5.75541,6.68193
19.6904,-4.27586,-5.75063,6.57300
19.7484,-4.19925,-5.60099,6.46526
19.7484,-4.12623,-5.53516,6.47364
19.7484,-4.07476,-5.56269,6.61849
19.8037,-4.15616,-5.68479,6.69151
19.8038,-4.26509,-5.71232,6.59933
19.8064,-4.35606,-5.65127,6.52512
19.8299,-4.29980,-5.65486,6.55504
19.8525,-4.19686,-5.66204,6.66278
19.8665,-4.16214,-5.64648,6.73340
19.8952,-4.15496,-5.63092,6.75495
19.9265,-4.11905,-5.70035,6.78847
19.9265,-4.11067,-5.71831,6.88663
19.9543,-4.01849,-5.72788,6.86747
19.9770,-4.02687,-5.73866,6.81600
19.9860,-4.15496,-5.80689,6.84233
20.0046,-4.34649,-5.88948,6.80523
20.0448,-4.46859,-5.74943,6.69270
20.0448,-4.43028,-5.65127,6.60412
20.0706,-4.47577,-5.63571,6.63165
20.1012,-4.38719,-5.51840,6.69989
20.1063,-4.40275,-5.43221,6.74657
20.1393,-4.46260,-5.46453,6.71425
20.1551,-4.46619,-5.34602,6.62806
20.1641,-4.37881,-5.31370,6.53230
20.1996,-4.32853,-5.40707,6.49280
20.2047,-4.26987,-5.50044,6.44851
20.2239,-4.22199,-5.52558,6.38865
20.2651,-4.30818,-5.51122,6.33359
20.2746,-4.39437,-5.56987,6.25937
20.2855,-4.34170,-5.59621,6.26775
20.3041,-4.27466,-5.69796,6.30246
20.3388,-4.16094,-5.69556,6.42456
20.3403,-4.12384,-5.91702,6.56342
20.3615,-4.22199,-6.13129,6.75016
20.4015,-4.12144,-6.14685,6.78607
20.4027,-4.16334,-6.06306,6.59694
20.4539,-4.26988,-6.01757,6.37908
20.4539,-4.33332,-5.95053,6.36591
20.4654,-4.13581,-5.87871,6.34915
20.4901,-3.92034,-5.81527,6.43534
20.5036,-3.81260,-5.79970,6.45808
20.5204,-3.72761,-5.69676,6.48083
20.5395,-3.77071,-5.50164,6.63405
20.5813,-3.38885,-5.40228,7.18230
20.5813,-3.15423,-5.49206,7.51029
20.6013,-3.13986,-5.37715,7.74132
20.6396,-3.33259,-5.39510,7.67787
20.6396,-3.44271,-5.39750,7.40614
20.6741,-3.99814,-5.52079,7.09970
20.6883,-4.10947,-5.72908,6.86268
20.6983,-4.11306,-5.67282,6.78009
20.7391,-3.99455,-5.75182,6.78488
20.7391,-3.95864,-6.11453,6.67714
20.7581,-4.09391,-6.22466,6.62327
20.8003,-4.18369,-6.23423,6.26057
20.8016,-4.08912,-6.22107,5.97926
20.8194,-3.96223,-6.30606,6.01637
20.8539,-3.82218,-6.30486,6.21867
20.8726,-3.71564,-6.26177,6.54427
20.8765,-3.71804,-6.32042,6.66996
20.9033,-3.82457,-6.20311,6.58377
20.9366,-4.02209,-6.30486,6.40302
20.9366,-3.80542,-6.20790,6.45569
20.9974,-3.92273,-6.09657,6.50836
20.9974,-3.77190,-6.02355,6.48920
20.9975,-3.94308,-5.95173,6.41858
21.0252,-3.81859,-5.99722,6.59814
21.0563,-3.90478,-5.87751,6.66397
21.0563,-3.86647,-5.82724,6.73460
21.0991,-3.71325,-5.83562,6.78128
21.1051,-3.62945,-5.64050,6.82797
21.1166,-3.64861,-5.65726,6.78248
21.1391,-3.73479,-5.67761,6.79924
21.1541,-3.73599,-5.73865,6.86747
21.1747,-3.62107,-5.76738,7.06259
21.1995,-3.62107,-5.62853,6.88064
21.2231,-3.57678,-5.70035,6.77171
21.2325,-3.72641,-5.57945,6.65081
21.2533,-3.74796,-5.53276,6.74178
21.2734,-3.78986,-5.76379,6.75495
21.2924,-3.72881,-5.61536,6.92254
21.3390,-4.01131,-5.82724,6.81720
21.3390,-4.01131,-5.87991,6.91655
21.3526,-3.85330,-6.05108,6.93211
21.4031,-3.64861,-6.03792,6.81839
21.4032,-3.66537,-6.02355,6.62447
21.4095,-3.83176,-6.03672,6.50836
21.4537,-4.00533,-6.12410,6.50716
21.4537,-3.85570,-6.01757,6.61250
21.4702,-3.76711,-5.93497,6.66397
21.5060,-3.65699,-5.82005,6.79206
21.5338,-3.61030,-5.66923,7.03985
21.5338,-3.35533,-5.72668,7.29841
21.5536,-3.09557,-5.55551,7.76287
21.5895,-2.88609,-5.31729,7.89095
21.5895,-2.83222,-5.07310,7.89454
21.6189,-2.73047,-5.14013,7.88856
21.6557,-2.08765,-4.92945,8.81627
21.6557,-1.49392,-4.92586,9.54408
21.6828,-1.28922,-4.98451,9.80024
21.7037,-1.48554,-4.73912,9.61350
21.7065,-1.84106,-4.33212,9.08441
21.7387,-1.55018,-4.32614,8.86295
21.7532,-1.20782,-4.12264,8.89408
21.7673,-1.24373,-4.18488,9.00181
21.8007,-1.26768,-4.60984,8.61038
21.8268,-1.93683,-5.54354,8.48109
21.8271,-2.68259,-7.57972,8.18423
21.8532,-3.54686,-8.74325,7.03147
21.8725,-4.36205,-10.57114,4.52963
21.8862,-5.30293,-11.65328,3.34695
21.9388,-5.46094,-12.38707,2.04576
21.9396,-5.28617,-12.42896,2.17264
21.9432,-4.85643,-11.43302,2.76518
22.0003,-4.40993,-10.30659,2.47789
22.0003,-4.03525,-9.36811,2.23130
22.0035,-3.43793,-8.40448,2.62633
22.0565,-2.38093,-7.49592,3.48222
22.0565,-1.72974,-6.90099,4.63138
22.0672,-1.72854,-6.54786,5.40228
22.0948,-1.94042,-6.31803,5.96370
22.1047,-2.13434,-6.28451,6.55983
22.1241,-2.21574,-6.27374,7.29602
22.1538,-2.36178,-6.41140,7.87778
22.1839,-2.55091,-6.62926,8.30872
22.1839,-2.63351,-6.74178,8.42603
22.2060,-2.79032,-6.85071,8.14592
22.2417,-3.32540,-6.94528,8.36378
22.2417,-3.52651,-6.42097,8.23091
22.2727,-3.57080,-6.16361,7.87419
22.2911,-3.70966,-6.00440,7.43607
22.3015,-3.99934,-5.88589,7.23856
22.3397,-4.11067,-5.62972,7.28764
22.3414,-4.14658,-5.36757,7.28165
22.3667,-4.19446,-5.16886,7.19666
22.4015,-4.14059,-5.05155,7.16195
22.4016,-3.98258,-4.79418,7.14160
22.4202,-4.05321,-4.77742,7.29841
22.4534,-4.07476,-4.79418,7.34270
22.4742,-4.21002,-4.84925,7.24095
22.4796,-4.24115,-4.78221,7.28405
22.5044,-4.16334,-4.74870,7.34629
22.5383,-4.10468,-4.71278,7.28165
22.5383,-3.88203,-4.59547,7.17272
22.5980,-3.88802,-4.59068,7.14279
22.5981,-3.90956,-4.59667,7.05301
22.5981,-3.91555,-4.71997,7.11646
22.6365,-4.17052,-4.92346,7.03027
22.6674,-4.15376,-4.97733,6.82079
22.6674,-4.43267,-5.12936,6.81360
22.6878,-4.39916,-5.22033,6.66637
22.7039,-4.45183,-5.23709,6.61609
22.7178,-4.60625,-5.33405,6.67714
22.7386,-4.58949,-5.29814,6.51434
22.7805,-4.71637,-5.32208,6.53110
22.7805,-4.69363,-5.35919,6.53110
22.7999,-4.56555,-5.33046,6.53948
22.8261,-4.66011,-5.34483,6.39703
22.8365,-4.59068,-5.37236,6.36232
22.8726,-4.53442,-5.43341,6.54906
22.8850,-4.38240,-5.37355,6.49878
22.8950,-4.47098,-5.41066,6.53948
22.9393,-4.51647,-5.45495,6.46167
22.9393,-4.48175,-5.51122,6.44132
22.9556,-4.43387,-5.56987,6.53230
23.0000,-4.30100,-5.55072,6.49519
23.0000,-4.39557,-5.63331,6.64841
23.0147,-4.33930,-5.65486,6.59455
23.0657,-4.31656,-5.67282,6.56103
23.0672,-4.35247,-5.72549,6.55983
23.0743,-4.34409,-5.80090,6.72502
23.1036,-4.39437,-5.86315,6.83395
23.1331,-4.38838,-5.85477,6.77410
23.1331,-4.43267,-5.84040,6.71545
23.1535,-4.37522,-5.76619,6.65799
23.1947,-4.32614,-5.67880,6.65679
23.1947,-4.35127,-5.68000,6.76453
23.2220,-4.41472,-5.63691,6.69629
23.2512,-4.53921,-5.67042,6.69510
23.2512,-4.51407,-5.62134,6.55025
23.2725,-4.59188,-5.61536,6.58736
23.3037,-4.49372,-5.57705,6.61849
23.3099,-4.59068,-5.60937,6.62088
23.3476,-4.66730,-5.61296,6.58018
23.3545,-4.73194,-5.54473,6.55025
23.3702,-4.66251,-5.44897,6.54427
23.4008,-4.65413,-5.41186,6.49878
23.4195,-4.63617,-5.39750,6.44132
23.4297,-4.61702,-5.41665,6.45329
23.4532,-4.69602,-5.45974,6.44970
23.4740,-4.71398,-5.42503,6.39464
23.4901,-4.70800,-5.41425,6.36351
23.5392,-4.62660,-5.39750,6.37788
23.5393,-4.54759,-5.47770,6.42696
23.5474,-4.49133,-5.55910,6.41978
23.6014,-4.50689,-5.55311,6.41738
23.6028,-4.54998,-5.57346,6.41259
23.6072,-4.47936,-5.58543,6.41379
23.6538,-4.39557,-5.58663,6.33598
23.6539,-4.41831,-5.62015,6.29409
23.6664,-4.42669,-5.64768,6.28331
23.7030,-4.39317,-5.65845,6.29049
23.7292,-4.41352,-5.67880,6.29528
23.7293,-4.51048,-5.71830,6.27493
23.7543,-4.55238,-5.77696,6.29409
23.7865,-4.61702,-5.91821,6.35035
23.7865,-4.60744,-5.96250,6.37070
23.8046,-4.63138,-5.97567,6.33119
23.8446,-4.66730,-6.00201,6.38147
23.8446,-4.60265,-5.95293,6.36950
23.8751,-4.54280,-5.91582,6.37070
23.8947,-4.45542,-5.88469,6.35992
23.9041,-4.37522,-5.83921,6.34197
23.9388,-4.34529,-5.80449,6.42217
23.9550,-4.28544,-5.78295,6.37788
23.9639,-4.33930,-5.83681,6.38386
24.0013,-4.36085,-5.80808,6.36112
24.0045,-4.47218,-5.81886,6.37429
24.0241,-4.41352,-5.77457,6.41618
24.0544,-4.42070,-5.77576,6.38386
24.0732,-4.48534,-5.76140,6.38506
24.0829,-4.50450,-5.74105,6.37429
24.1027,-4.54879,-5.74464,6.40421
24.1483,-4.54998,-5.77696,6.41379
24.1483,-4.57393,-5.78773,6.41020
24.2017,-4.51407,-5.69556,6.39344
24.2017,-4.46140,-5.66444,6.38267
24.2017,-4.44584,-5.66085,6.41140
24.2533,-4.46859,-5.64409,6.42456
24.2533,-4.47098,-5.65366,6.46885
24.2608,-4.45781,-5.63451,6.46526
24.3003,-4.47577,-5.61416,6.49878
24.3048,-4.45063,-5.58424,6.48801
24.3206,-4.44704,-5.60937,6.48681
24.3537,-4.45183,-5.63092,6.48801
24.3804,-4.48056,-5.64050,6.50117
24.3804,-4.51407,-5.67401,6.50836
24.3998,-4.56914,-5.70633,6.52871
24.4482,-4.53562,-5.71950,6.48561
24.4483,-4.53562,-5.73028,6.45928
24.4727,-4.55597,-5.72549,6.46167
24.4883,-4.54520,-5.76140,6.46048
24.4990,-4.53203,-5.79013,6.47364
24.5387,-4.51886,-5.80210,6.46048
24.5387,-4.49133,-5.80449,6.44132
24.5585,-4.41232,-5.76140,6.39344
24.6019,-4.35127,-5.77217,6.41499
24.6036,-4.23516,-5.74105,6.46407
24.6175,-4.23157,-5.73985,6.41379
24.6537,-4.23875,-5.77098,6.45688
24.6730,-4.17531,-5.72070,6.45210
24.6774,-4.18369,-5.74584,6.44013
24.7043,-4.15735,-5.73387,6.44850
24.7368,-4.18129,-5.73626,6.44731
24.7383,-4.24234,-5.77098,6.43534
24.7956,-4.27945,-5.82245,6.44013
24.7956,-4.38479,-5.83083,6.45688
24.7957,-4.41831,-5.84639,6.47364
24.8250,-4.40155,-5.84400,6.47604
24.8540,-4.31177,-5.78175,6.43055
24.8540,-4.31177,-5.79013,6.45928
24.8950,-4.29741,-5.80808,6.46885
24.9046,-4.36564,-5.80569,6.44491
24.9150,-4.32973,-5.79252,6.45569
24.9391,-4.30818,-5.81886,6.48322
24.9743,-4.30818,-5.79611,6.45090
