time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:55:46:145, 
6.0596,-0.46805,-2.53655,9.53569
6.1192,-0.59852,-2.70294,9.69251
6.1193,-0.69668,-2.87412,9.80264
6.1193,-0.57099,-2.82384,9.65660
6.1387,-0.78048,-2.80828,9.49140
6.1685,-0.76851,-2.98424,9.26277
6.1766,-0.57817,-2.97946,9.46148
6.2047,-0.52790,-3.07043,9.57999
6.2182,-0.31004,-3.09437,9.38846
6.2373,-0.44530,-3.16260,9.35973
6.2661,-0.60810,-3.36969,9.34656
6.2965,-0.68112,-3.63065,9.49140
6.2965,-0.54346,-3.68452,9.59914
6.3181,-0.63803,-3.62227,9.57280
6.3372,-0.98996,-3.65818,9.37649
6.3559,-1.27486,-3.66896,9.18137
6.4042,-1.38618,-3.76592,9.14665
6.4042,-1.56215,-3.91435,9.42796
6.4129,-1.44005,-4.14538,9.64942
6.4666,-1.37182,-4.13581,9.49500
6.4667,-1.50110,-3.85809,9.26277
6.4725,-1.25331,-3.68691,9.16700
6.5177,-0.95285,-3.64861,9.26756
6.5177,-0.85350,-3.76113,9.52013
6.5344,-1.10488,-4.02328,9.55365
6.5683,-1.07256,-4.24115,9.28910
6.5925,-1.17909,-4.22439,9.07722
6.5925,-1.16832,-4.09032,9.31544
6.6174,-1.37302,-3.77549,9.39325
6.6522,-1.43526,-4.17890,9.48781
6.6523,-0.94926,-5.27181,9.72962
6.7106,-0.91335,-5.82005,9.47345
6.7106,-1.02827,-5.41425,9.16581
6.7106,-0.39144,-4.69363,8.69537
6.7371,0.47044,-4.28185,8.86894
6.7678,0.62007,-3.96463,8.81986
6.7695,0.28729,-3.93231,8.79712
6.8025,-0.62247,-4.10588,9.12870
6.8187,-1.27007,-4.31057,8.95513
6.8301,-1.53941,-4.21002,8.75761
6.8643,-1.19346,-4.02328,8.97308
6.8696,-0.91814,-3.95625,9.26636
6.8893,-0.58655,-3.99695,9.12271
6.9198,-0.62845,-3.89999,8.90006
6.9378,-1.22458,-3.73719,8.62833
6.9496,-1.46160,-3.81260,8.31231
7.0041,-1.03784,-3.81978,8.27640
7.0041,-0.30644,-3.58037,8.66185
7.0072,-0.13287,-3.38645,8.86894
7.0674,-0.44411,-3.39124,9.10356
7.0691,-0.84392,-3.22725,8.88330
7.0692,-1.03186,-3.16979,8.90964
7.1183,-0.98517,-3.20330,8.78395
7.1183,-0.39981,-2.92559,8.78275
7.1275,-0.45248,-3.01417,8.98266
7.1684,-0.81399,-3.12789,9.15144
7.1684,-0.24540,-2.99621,9.46387
7.1870,-0.11492,-2.80588,9.51654
7.2188,-0.77449,-2.66104,9.19693
7.2465,-1.20663,-2.66942,9.00660
7.2465,-0.94447,-2.69815,9.32023
