time,X_value,Y_value,Z_value
Started:,Dec 05 2019,18:55:49:476, 
7.9677,-1.36942,-6.11453,3.82697
7.9863,-0.93011,-5.45615,5.52199
8.0150,-0.79245,-4.82291,6.34077
8.0343,-0.07541,-4.57393,6.94289
8.0379,0.09098,-4.54639,7.81075
8.0771,-0.46565,-4.63258,7.87898
8.1022,-1.19825,-4.67089,7.63837
8.1022,-1.77642,-4.74151,7.12484
8.1389,-2.30193,-4.70560,7.23377
8.1390,-2.44916,-4.63857,7.63598
8.1636,-2.18940,-4.60505,7.84786
8.1886,-1.91648,-4.70560,7.99150
8.2162,-1.58609,-4.94142,8.63192
8.2252,-1.21501,-4.91149,8.93119
8.2384,-1.32154,-4.80256,8.92640
8.2844,-1.41372,-4.72834,8.97548
8.2845,-1.37062,-4.88995,8.81866
8.3006,-1.54419,-4.95459,8.86295
8.3387,-1.89014,-4.91748,8.63432
8.3387,-2.16307,-5.07908,8.06093
8.3701,-2.23369,-5.13175,8.18662
8.3902,-2.17863,-4.84087,8.37456
8.4032,-2.32826,-4.88995,7.93644
8.4337,-2.41086,-5.14133,8.17106
8.4337,-2.18940,-4.68884,8.36498
8.4610,-2.19060,-4.45302,8.27281
8.4808,-2.06850,-4.67807,8.33266
8.5050,-1.89972,-4.73672,8.42603
8.5223,-2.04097,-4.44584,8.09924
8.5381,-2.01463,-4.38359,7.87180
8.5674,-1.99069,-4.64934,7.96397
8.5805,-1.74889,-4.65173,8.17106
8.6106,-1.68664,-4.49013,8.07529
8.6363,-1.61721,-4.42789,7.84546
8.6363,-1.35865,-4.49612,7.95559
8.6788,-1.43407,-4.50450,8.15310
8.6788,-1.59926,-4.39676,8.14832
8.6983,-1.29521,-4.28903,8.14113
8.7403,-1.11086,-4.37881,8.13036
8.7420,-1.26169,-4.39916,8.23091
8.7590,-1.30598,-4.49133,8.37815
8.7666,-1.22099,-4.58470,8.43321
8.7877,-1.33830,-4.72834,8.44399
8.8178,-1.45082,-4.88516,8.30393
8.8335,-1.58609,-4.72834,8.26084
8.8860,-1.65911,-4.69962,8.29914
8.8876,-1.70340,-4.92706,8.46912
8.9025,-1.49392,-4.85643,8.66664
8.9366,-1.29401,-4.60744,8.76958
8.9366,-1.35386,-4.78461,8.76958
8.9673,-1.33830,-5.02880,8.72529
8.9673,-1.44843,-4.81812,8.56968
8.9878,-1.70939,-4.61941,8.44159
9.0153,-1.63038,-4.80496,8.48588
9.0367,-1.57532,-4.92346,8.48828
9.0549,-1.63397,-4.71398,8.35062
9.0744,-1.75607,-4.64934,8.30633
9.1005,-1.89373,-4.86601,8.16627
9.1146,-1.94640,-5.05514,8.16148
9.1394,-1.90570,-4.95818,8.24049
9.1712,-1.80276,-4.91269,8.29316
9.1713,-1.68425,-4.95698,8.39491
9.1880,-1.48195,-4.87438,8.56130
9.2128,-1.41970,-4.65892,8.50384
9.2327,-1.45322,-4.59188,8.39012
9.2824,-1.23296,-4.57752,8.56489
9.2835,-1.02827,-4.43746,8.76001
9.2927,-0.89779,-4.43986,8.68100
9.3391,-0.97919,-4.52724,8.45117
9.3392,-1.28443,-4.66490,8.44638
9.3518,-1.31077,-4.92945,8.44399
9.3672,-1.02707,-4.95698,8.57207
9.3881,-0.99595,-4.63498,8.42244
9.4137,-0.99355,-4.59308,8.41765
9.4357,-0.92053,-4.83488,8.55890
9.4716,-0.58057,-4.88875,8.71093
9.4716,-0.44770,-4.71159,8.64030
9.4996,-0.49079,-4.60146,8.64389
9.4996,-0.63324,-4.85643,8.51820
9.5292,-0.71105,-5.07788,8.38294
9.5503,-0.49079,-5.00965,8.21056
9.5720,-0.45488,-4.99768,7.94601
9.5890,-0.61887,-5.29335,7.70301
9.6090,-0.59134,-5.38553,7.68147
9.6339,-0.47762,-5.25864,7.76167
9.6482,-0.42495,-5.24906,7.56775
9.6809,-0.49079,-5.32208,7.12484
9.7027,-0.63324,-5.58783,6.69151
9.7027,-0.78886,-5.97926,6.71545
9.7386,-1.02108,-6.05348,6.36591
9.7386,-1.83029,-5.91821,4.91149
9.7681,-2.39649,-6.43893,4.87199
9.7884,-1.71537,-6.70707,6.81720
9.8223,-1.65432,-6.15283,6.05827
9.8275,-2.00266,-5.63451,5.28018
9.8379,-0.79963,-5.77935,6.38985
9.8767,0.35911,-5.72309,7.58091
9.8859,0.44770,-5.34842,7.49113
9.9006,0.68232,-5.02761,7.61922
9.9474,1.24733,-5.05274,7.98193
9.9489,1.53701,-5.14971,8.28717
9.9723,0.97560,-5.01085,8.27760
9.9883,0.52072,-5.11499,7.82870
10.0064,0.66676,-5.48608,7.60964
10.0345,0.56501,-5.77217,7.61683
10.0345,-0.21307,-5.62613,7.69703
10.0643,-1.18987,-5.44657,7.58690
10.0863,-1.59088,-5.55072,7.30559
10.1022,-1.46399,-5.62853,7.41572
10.1240,-1.52145,-5.30293,7.98791
10.1383,-1.88296,-5.09823,8.49426
10.1673,-2.23369,-5.10422,8.45117
10.1848,-2.05174,-5.03479,8.45715
10.2142,-1.45801,-4.41113,8.81388
10.2383,-1.00911,-3.82577,9.24960
10.2383,-0.66556,-3.88682,9.44232
10.2825,-0.55184,-4.41352,9.47584
10.2825,-0.66676,-4.65772,9.65181
10.3021,-0.55184,-4.30818,10.00973
10.3317,-0.29088,-4.09630,10.19647
10.3317,-0.53269,-4.56196,9.72243
10.3616,-0.89659,-5.13055,8.95154
10.3901,-0.78886,-5.11499,8.93597
10.4104,-0.72900,-4.68884,9.28910
10.4222,-0.72541,-4.53682,9.39325
10.4338,-0.25737,-4.64814,9.19813
10.4845,0.21427,-4.74391,8.70255
10.4860,0.35792,-4.92466,8.14832
10.5028,0.45129,-5.36158,7.84666
10.5400,0.65239,-6.34436,8.93597
10.5400,0.73858,-7.19427,9.46627
10.5683,0.07541,-7.36185,9.54168
10.5683,-0.19033,-6.84952,9.01378
10.6008,-0.05985,-6.39105,8.37336
10.6286,0.11611,-6.23064,7.88736
10.6297,0.40101,-6.22585,7.50670
10.6588,0.72661,-6.25578,7.34270
10.6777,0.69549,-6.37429,7.21222
10.7013,0.54825,-6.37548,7.11406
10.7191,0.58536,-6.05946,7.06139
10.7384,0.57339,-5.75781,7.06499
10.7706,0.55543,-5.39750,7.06858
10.7719,0.40101,-5.39869,7.27567
10.7883,0.07781,-5.32926,7.08534
10.8166,-0.21667,-5.39869,7.29721
10.8337,-0.15801,-5.62494,7.84905
10.8748,-0.03950,-5.84639,7.71020
10.8748,-0.73020,-5.62972,7.55697
10.8975,-1.62679,-5.08746,7.46001
10.9390,-1.94640,-4.75707,7.82032
10.9390,-1.83268,-4.51647,7.91130
10.9540,-1.92366,-4.65054,8.31710
10.9672,-2.00266,-4.87319,8.79352
10.9853,-1.82430,-4.79059,9.07723
11.0162,-2.01583,-4.78820,9.10117
11.0413,-2.17384,-4.64934,9.01258
11.0452,-2.20736,-4.42310,8.97069
11.0763,-2.20018,-4.30220,9.01857
11.1003,-1.95478,-4.29860,9.03413
11.1340,-1.83149,-4.32015,8.79352
11.1340,-1.85782,-4.30698,8.87133
11.1673,-1.89493,-4.26389,8.78993
11.1684,-1.90810,-4.30698,8.66544
11.1891,-2.15828,-4.36205,8.45356
11.2124,-2.27439,-4.22199,8.21176
11.2339,-2.22771,-4.21002,8.13275
11.2515,-2.05294,-4.36325,8.07889
11.2805,-1.94161,-4.33212,8.27520
11.3030,-2.17624,-4.32135,8.26922
11.3045,-2.27320,-4.16214,8.20458
11.3388,-2.12357,-4.27466,8.34343
11.3505,-2.05893,-4.25910,8.63910
11.3669,-2.33305,-4.22080,8.34343
11.3888,-2.26841,-4.10947,8.32787
11.4099,-2.36178,-4.13341,8.47511
11.4338,-2.46472,-4.20045,8.51222
11.4800,-2.56408,-4.32614,8.51342
11.4800,-2.46353,-4.16094,8.37097
11.4899,-2.57007,-4.03765,8.37695
11.5001,-2.38452,-3.96582,8.37456
11.5397,-2.51979,-3.93470,8.40808
11.5494,-2.64787,-4.01251,8.34224
11.5748,-2.59879,-3.99815,8.32308
11.5968,-2.66942,-4.03645,8.42005
11.6101,-2.66343,-3.75275,8.30513
11.6345,-2.79990,-3.87485,8.37934
11.6377,-2.75441,-3.61509,8.31470
11.6689,-2.50064,-3.30745,8.54574
11.7004,-2.47310,-3.67853,8.72649
11.7014,-2.54612,-3.98019,8.84620
11.7292,-2.42043,-3.95026,8.88689
11.7386,-2.40487,-3.96582,8.73248
11.7673,-2.38692,-3.94428,8.40688
11.7882,-2.37016,-3.82098,8.36977
11.8149,-2.50902,-3.90238,8.31830
11.8356,-2.67541,-3.91076,8.20218
11.8365,-2.81785,-3.90118,8.22612
11.8757,-2.91242,-3.95984,8.29914
11.9005,-2.85855,-3.98977,8.36139
11.9005,-2.88609,-3.98139,8.26443
11.9384,-2.91362,-3.84971,8.21894
11.9385,-2.76878,-3.65579,8.24767
11.9663,-2.71132,-3.61389,8.25605
11.9901,-2.82743,-3.55284,8.18542
12.0138,-2.94354,-3.57798,8.23570
12.0242,-2.72448,-3.48700,8.39251
12.0335,-2.64189,-3.51095,8.62953
12.0848,-2.75082,-3.65100,8.70375
12.0848,-2.96868,-3.84971,8.74325
12.1097,-2.86215,-3.84013,8.59721
12.1414,-2.68019,-3.43673,8.49426
12.1414,-2.68738,-3.27154,8.53736
12.1678,-2.70533,-3.29308,8.51940
12.1886,-2.66942,-3.16859,8.51342
12.2034,-2.65984,-3.01896,8.51341
12.2337,-2.69336,-3.08599,8.64389
12.2337,-2.75920,-3.25358,8.83422
12.2639,-2.69935,-3.19253,8.84021
12.2804,-2.73765,-3.13986,8.84141
12.3005,-2.71730,-3.07761,8.83063
12.3218,-2.88848,-3.14944,8.86535
12.3391,-2.94354,-3.18056,8.86894
12.3720,-2.96868,-3.20450,9.02456
12.3870,-2.93277,-3.17338,9.00061
12.4097,-2.86813,-3.16021,8.84141
12.4337,-2.75561,-3.05487,8.89049
12.4337,-2.74124,-3.10155,8.87133
12.4796,-2.82264,-3.02734,8.73487
12.4796,-2.78075,-2.88728,8.62235
12.5013,-3.08360,-3.09198,8.58883
12.5401,-3.26196,-2.95551,8.38054
12.5401,-3.26196,-3.04290,8.35181
12.5591,-3.12550,-3.11472,8.34463
12.5671,-2.96749,-2.86574,8.43561
12.5886,-2.96389,-3.01896,8.67980
